#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.15         0        10
0.999905            -339.968              115584

#        20         1      1.15         0   9.13242
0.999677            -339.935              115564

#        20         1      1.15         0   8.40336
0.100059            -265.961             70738.1

#        20         1      1.15         0    7.7821
0.199884            -265.959             70737.2

#        20         1      1.15         0   7.24638
0.999765             -339.95              115573

#        20         1      1.15         0   6.77966
0.199955            -265.912             70711.8

#        20         1      1.15         0   6.36943
0.999722            -339.944              115571

#        20         1      1.15         0   6.00601
0.999975            -339.987              115595

#        20         1      1.15         0   5.68182
0.175719            -265.667             70581.9

#        20         1      1.15         0   5.39084
0.999714            -339.944              115570

#        20         1      1.15         0   5.12821
0.99993            -339.978              115589

#        20         1      1.15         0   4.88998
0.999471            -339.915              115553

#        20         1      1.15         0    4.6729
0.999765            -339.952              115574

#        20         1      1.15         0   4.47427
0.999805            -339.955              115576

#        20         1      1.15         0   4.29185
0.999837            -339.956              115576

#        20         1      1.15         0   4.12371
0.999811            -339.949              115572

#        20         1      1.15         0   3.96825
0.999736            -339.937              115564

#        20         1      1.15         0   3.82409
0.999716            -339.926              115558

#        20         1      1.15         0   3.69004
0.999871            -339.945              115567

#        20         1      1.15         0   3.56506
0.9892            -338.766              114858

#        20         1      1.15         0   3.44828
0.999815            -339.903              115540

#        20         1      1.15         0    3.3389
0.991315            -338.831              114896

#        20         1      1.15         0   3.23625
0.999832            -339.862              115512

#        20         1      1.15         0   3.13972
0.995327            -339.187              115106

#        20         1      1.15         0   3.04878
0.999491            -339.747              115436

#        20         1      1.15         0   2.96296
0.977057            -337.396              114028

#        20         1      1.15         0   2.88184
0.97792            -337.301              113969

#        20         1      1.15         0   2.80505
0.993385            -338.847              114885

#        20         1      1.15         0   2.73224
0.973533            -336.533              113502

#        20         1      1.15         0   2.66312
0.999277            -339.369              115180

#        20         1      1.15         0    2.5974
0.999114            -339.235              115088

#        20         1      1.15         0   2.53485
0.999193            -339.125              115012

#        20         1      1.15         0   2.47525
0.998854             -338.94              114890

#        20         1      1.15         0   2.41838
0.998724            -338.762              114770

#        20         1      1.15         0   2.36407
0.998527            -338.548              114626

#        20         1      1.15         0   2.31214
0.998409            -338.339              114483

#        20         1      1.15         0   2.26244
0.998251            -338.074              114304

#        20         1      1.15         0   2.21484
0.959675            -333.676              111698

#        20         1      1.15         0    2.1692
0.997738            -337.502              113919

#        20         1      1.15         0    2.1254
0.994215            -336.732              113439

#        20         1      1.15         0   2.08333
0.983723            -335.281              112561

#        20         1      1.15         0    2.0429
0.996618            -336.356              113152

#        20         1      1.15         0   2.00401
0.993066            -335.567              112656

#        20         1      1.15         0   1.96657
0.99593            -335.476              112562

#        20         1      1.15         0    1.9305
0.995388            -334.925              112194

#        20         1      1.15         0   1.89573
0.994908            -334.418              111858

#        20         1      1.15         0    1.8622
0.99417            -333.773              111432

#        20         1      1.15         0   1.82983
0.991912            -332.967              110915

#        20         1      1.15         0   1.79856
0.993094            -332.523              110602

#        20         1      1.15         0   1.76835
0.988199            -331.319              109848

#        20         1      1.15         0   1.73913
0.991862            -331.092              109654

#        20         1      1.15         0   1.71086
0.990733            -330.189              109066

#        20         1      1.15         0    1.6835
0.990336            -329.434              108564

#        20         1      1.15         0     1.657
0.978879            -327.305              107287

#        20         1      1.15         0   1.63132
0.98361            -326.985              107021

#        20         1      1.15         0   1.60643
0.98658            -326.441              106627

#        20         1      1.15         0   1.58228
0.986599            -325.513              106011

#        20         1      1.15         0   1.55885
0.983792            -324.247              105216

#        20         1      1.15         0    1.5361
0.984662            -323.381              104634

#        20         1      1.15         0     1.514
0.983369            -322.197              103874

#        20         1      1.15         0   1.49254
0.980246            -320.702              102941

#        20         1      1.15         0   1.47167
0.981149            -319.731              102297

#        20         1      1.15         0   1.45138
0.979815             -318.35              101422

#        20         1      1.15         0   1.43164
0.978579            -317.028              100584

#        20         1      1.15         0   1.41243
0.977187            -315.585             99676.7

#        20         1      1.15         0   1.39373
0.975716            -314.155             98781.9

#        20         1      1.15         0   1.37552
0.974334            -312.603               97812

#        20         1      1.15         0   1.35777
0.972436            -310.921             96773.6

#        20         1      1.15         0   1.34048
0.970947            -309.331             95791.3

#        20         1      1.15         0   1.32363
0.969546            -307.768             94827.9

#        20         1      1.15         0   1.30719
0.967482            -305.799             93628.9

#        20         1      1.15         0   1.29116
0.965896            -304.174             92643.9

#        20         1      1.15         0   1.27551
0.964122            -302.416             91583.9

#        20         1      1.15         0   1.26024
0.962009            -300.335             90338.2

#        20         1      1.15         0   1.24533
0.96029             -298.59             89295.7

#        20         1      1.15         0   1.23077
0.956373            -296.237             87926.3

#        20         1      1.15         0   1.21655
0.956139            -294.449             86854.8

#        20         1      1.15         0   1.20265
0.953686            -292.223             85556.2

#        20         1      1.15         0   1.18906
0.951514            -290.132               84347

#        20         1      1.15         0   1.17578
0.948679            -287.895             83069.1

#        20         1      1.15         0   1.16279
0.94718            -285.784             81855.6

#        20         1      1.15         0   1.15009
0.944606             -283.38             80494.4

#        20         1      1.15         0   1.13766
0.941957            -281.054             79196.4

#        20         1      1.15         0   1.12549
0.937765            -278.336             77703.2

#        20         1      1.15         0   1.11359
0.937068             -276.25             76530.7

#        20         1      1.15         0   1.10193
0.932504            -273.517             75063.9

#        20         1      1.15         0   1.09051
0.9313                -271             73683.1

#        20         1      1.15         0   1.07933
0.928383             -268.38             72279.3

#        20         1      1.15         0   1.06838
0.925697            -265.735             70871.4

#        20         1      1.15         0   1.05764
0.922725            -263.024             69447.5

#        20         1      1.15         0   1.04712
0.91938            -260.077             67917.3

#        20         1      1.15         0   1.03681
0.915473            -257.228             66463.5

#        20         1      1.15         0   1.02669
0.913009             -254.39             65012.9

#        20         1      1.15         0   1.01678
0.909495            -251.309             63470.5

#        20         1      1.15         0   1.00705
0.906122            -248.319             61986.2

#        20         1      1.15         0  0.997506
0.902349            -245.406             60568.9

#        20         1      1.15         0  0.988142
0.899            -242.201             59008.2

#        20         1      1.15         0  0.978953
0.89428            -238.862               57434

#        20         1      1.15         0  0.969932
0.891299            -235.742             55953.1

#        20         1      1.15         0  0.961076
0.88737             -232.45             54424.8

#        20         1      1.15         0  0.952381
0.883016            -228.847             52780.9

#        20         1      1.15         0  0.943841
0.878775            -225.363             51213.5

#        20         1      1.15         0  0.935454
0.874675            -222.021             49731.2

#        20         1      1.15         0  0.927214
0.869494            -218.352             48144.8

#        20         1      1.15         0  0.919118
0.865523            -214.639             46539.8

#        20         1      1.15         0  0.911162
0.860865            -211.002               45014

#        20         1      1.15         0  0.903342
0.855728            -207.165             43419.7

#        20         1      1.15         0  0.895656
0.849393            -202.917             41716.4

#        20         1      1.15         0  0.888099
0.844695            -198.909             40114.8

#        20         1      1.15         0  0.880669
0.839645            -195.014             38596.7

#        20         1      1.15         0  0.873362
0.834287            -191.048             37080.4

#        20         1      1.15         0  0.866176
0.828071            -186.677             35454.9

#        20         1      1.15         0  0.859107
0.821377            -182.346             33893.1

#        20         1      1.15         0  0.852152
0.814448            -177.492             32179.6

#        20         1      1.15         0  0.845309
0.807736            -173.131             30670.8

#        20         1      1.15         0  0.838574
0.801382            -168.498             29108.8

#        20         1      1.15         0  0.831947
0.794449            -164.029             27645.6

#        20         1      1.15         0  0.825423
0.785061             -158.73             25995.3

#        20         1      1.15         0  0.819001
0.776161            -153.342             24349.5

#        20         1      1.15         0  0.812678
0.768451             -148.48             22904.4

#        20         1      1.15         0  0.806452
0.758234            -142.866             21306.4

#        20         1      1.15         0   0.80032
0.746863            -137.045               19741

#        20         1      1.15         0  0.794281
0.734306            -131.071             18203.3

#        20         1      1.15         0  0.788333
0.724349            -125.765             16874.4

#        20         1      1.15         0  0.782473
0.70956            -118.759             15197.8

#        20         1      1.15         0  0.776699
0.687478            -111.145             13624.3

#        20         1      1.15         0   0.77101
0.674324            -104.533             12193.4

#        20         1      1.15         0  0.765404
0.663831            -99.2955             11113.8

#        20         1      1.15         0  0.759878
0.635356            -90.5395             9624.04

#        20         1      1.15         0  0.754432
0.609315            -82.3543             8275.82

#        20         1      1.15         0  0.749064
0.581158            -74.1711             7042.53

#        20         1      1.15         0  0.743771
0.553488            -65.3576             5839.06

#        20         1      1.15         0  0.738552
0.523104             -57.192             4878.92

#        20         1      1.15         0  0.733407
0.486818            -48.5836             3958.54

#        20         1      1.15         0  0.728332
0.466194            -42.0401             3314.13

#        20         1      1.15         0  0.723327
0.43873            -34.5513             2677.75

#        20         1      1.15         0  0.718391
0.415075            -27.6293             2203.18

#        20         1      1.15         0  0.713521
0.379582            -20.2612             1785.58

#        20         1      1.15         0  0.708717
0.359305            -14.0256             1484.06

#        20         1      1.15         0  0.703977
0.328703            -6.86516             1239.88

#        20         1      1.15         0  0.699301
0.315649            -2.34804             1164.86

#        20         1      1.15         0  0.694686
0.291533             3.18347             1096.24

#        20         1      1.15         0  0.690131
0.273104             8.29902             1106.46

#        20         1      1.15         0  0.685636
0.262393              12.285             1139.37

#        20         1      1.15         0  0.681199
0.245236             17.0197             1182.66

#        20         1      1.15         0  0.676819
0.229698             21.0834              1296.2

#        20         1      1.15         0  0.672495
0.221934             23.9222              1412.1

#        20         1      1.15         0  0.668226
0.212333             27.6389             1562.78

#        20         1      1.15         0  0.664011
0.199673             31.2841             1744.25

#        20         1      1.15         0  0.659848
0.194661             34.1983              1917.8

#        20         1      1.15         0  0.655738
0.186336             37.0662             2097.61

#        20         1      1.15         0  0.651678
0.178426             40.0916             2297.56

#        20         1      1.15         0  0.647668
0.174039             42.7602             2503.32

#        20         1      1.15         0  0.643708
0.166672             45.5057             2729.67

#        20         1      1.15         0  0.639795
0.163331             48.0928             2955.42

#        20         1      1.15         0   0.63593
0.156236              50.668             3196.16

#        20         1      1.15         0  0.632111
0.156309              52.363             3359.31

#        20         1      1.15         0  0.628338
0.149896             55.2407             3642.59

#        20         1      1.15         0   0.62461
0.144767             57.3156             3867.93

#        20         1      1.15         0  0.620925
0.142511              59.345             4103.14

#        20         1      1.15         0  0.617284
0.140189             61.2797             4321.83

#        20         1      1.15         0  0.613685
0.134568              63.566             4600.29

#        20         1      1.15         0  0.610128
0.131899              65.666             4857.92

#        20         1      1.15         0  0.606612
0.128909             67.3594             5075.92

#        20         1      1.15         0  0.603136
0.126539             69.2862             5328.44

#        20         1      1.15         0    0.5997
0.122101             71.4623             5629.08

#        20         1      1.15         0  0.596303
0.12183             72.9234             5834.57

#        20         1      1.15         0  0.592944
0.119062             74.8284              6104.3

#        20         1      1.15         0  0.589623
0.117038              76.374             6337.82

#        20         1      1.15         0  0.586338
0.11541             77.7876              6548.2

#        20         1      1.15         0   0.58309
0.112952             79.8155             6859.68

#        20         1      1.15         0  0.579878
0.111585             81.0466             7051.57

#        20         1      1.15         0  0.576701
0.109758             82.8572             7344.41

#        20         1      1.15         0  0.573559
0.108081             84.2496             7577.05

#        20         1      1.15         0  0.570451
0.106019             85.5667             7792.22

#        20         1      1.15         0  0.567376
0.104665             86.9992             8036.09

#        20         1      1.15         0  0.564334
0.104016             88.3834             8277.69

#        20         1      1.15         0  0.561325
0.102394             89.5982             8487.92

#        20         1      1.15         0  0.558347
0.0999756             91.4058             8810.15

#        20         1      1.15         0  0.555401
0.0992237             92.6556              9036.8

#        20         1      1.15         0  0.552486
0.0968572              93.919             9268.98

#        20         1      1.15         0  0.549602
0.0959148             95.2643             9518.84

#        20         1      1.15         0  0.546747
0.095603             96.5955             9773.05

#        20         1      1.15         0  0.543922
0.0944957              97.801             9999.06

#        20         1      1.15         0  0.541126
0.0934387             98.9666             10225.5

#        20         1      1.15         0  0.538358
0.0926009             100.091             10450.7

#        20         1      1.15         0  0.535619
0.0913513             101.307             10688.9

#        20         1      1.15         0  0.532907
0.0906192             102.395             10912.6

#        20         1      1.15         0  0.530223
0.0897947             103.478             11132.8

#        20         1      1.15         0  0.527565
0.0885681             104.649             11369.9

#        20         1      1.15         0  0.524934
0.0871422             105.817               11613

#        20         1      1.15         0   0.52233
0.0874314             106.862             11836.1

#        20         1      1.15         0  0.519751
0.0861019               107.9             12053.9

#        20         1      1.15         0  0.517197
0.0852513             109.054             12303.7

#        20         1      1.15         0  0.514668
0.0848065             110.173             12545.9

#        20         1      1.15         0  0.512164
0.0836976             111.035             12734.9

#        20         1      1.15         0  0.509684
0.0827645             112.152             12981.1

#        20         1      1.15         0  0.507228
0.0828381             112.953             13162.8

#        20         1      1.15         0  0.504796
0.082158             113.929             13385.4

#        20         1      1.15         0  0.502386
0.080995             114.875             13593.1

#        20         1      1.15         0       0.5
0.0806472              115.88             13824.8

