#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.59         0        10
0.994971            -163.307             26724.4

#        20         1      1.59         0   9.13242
0.998671            -163.789             26839.6

#        20         1      1.59         0   8.40336
0.996816            -163.547             26786.9

#        20         1      1.59         0    7.7821
0.998631            -163.775             26844.2

#        20         1      1.59         0   7.24638
0.0995518            -107.468             11553.9

#        20         1      1.59         0   6.77966
0.998794            -163.835             26855.1

#        20         1      1.59         0   6.36943
0.999457            -163.906             26873.2

#        20         1      1.59         0   6.00601
0.299789            -107.512             11561.2

#        20         1      1.59         0   5.68182
0.999027            -163.864             26863.1

#        20         1      1.59         0   5.39084
0.999901            -163.971             26890.8

#        20         1      1.59         0   5.12821
0.22173             -107.34             11525.1

#        20         1      1.59         0   4.88998
0.99922            -163.878             26867.8

#        20         1      1.59         0    4.6729
0.120837            -107.132             11480.2

#        20         1      1.59         0   4.47427
0.999467            -163.905             26871.6

#        20         1      1.59         0   4.29185
0.160281            -106.578             11362.4

#        20         1      1.59         0   4.12371
0.999789            -163.917             26872.8

#        20         1      1.59         0   3.96825
0.999459            -163.861             26858.1

#        20         1      1.59         0   3.82409
0.999607            -163.852             26853.6

#        20         1      1.59         0   3.69004
0.999765             -163.84             26847.2

#        20         1      1.59         0   3.56506
0.999416            -163.747             26820.9

#        20         1      1.59         0   3.44828
0.999473             -163.71             26806.5

#        20         1      1.59         0    3.3389
0.935647            -158.145             25321.9

#        20         1      1.59         0   3.23625
0.999368            -163.552             26755.7

#        20         1      1.59         0   3.13972
0.998968            -163.414             26711.8

#        20         1      1.59         0   3.04878
0.998819            -163.284             26670.5

#        20         1      1.59         0   2.96296
0.999071            -163.178             26632.8

#        20         1      1.59         0   2.88184
0.990821            -162.161             26358.2

#        20         1      1.59         0   2.80505
0.99028            -162.115             26333.6

#        20         1      1.59         0   2.73224
0.998241            -162.542             26429.1

#        20         1      1.59         0   2.66312
0.997915             -162.26             26339.3

#        20         1      1.59         0    2.5974
0.997776            -161.977             26245.8

#        20         1      1.59         0   2.53485
0.997121            -161.627             26135.3

#        20         1      1.59         0   2.47525
0.997017             -161.27             26018.4

#        20         1      1.59         0   2.41838
0.99627            -160.789             25869.4

#        20         1      1.59         0   2.36407
0.995918            -160.363             25732.4

#        20         1      1.59         0   2.31214
0.995328            -159.844             25567.1

#        20         1      1.59         0   2.26244
0.994548            -159.268             25386.7

#        20         1      1.59         0   2.21484
0.993811            -158.668             25196.9

#        20         1      1.59         0    2.1692
0.971031            -155.904             24479.5

