#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      2.06         0        10
2.2343e-06          0.00519917             1.17433

#        20         1      2.06         0   9.13242
2.23275e-06          0.00489512             1.07765

#        20         1      2.06         0   8.40336
8.08925e-07          0.00482125             1.15418

#        20         1      2.06         0    7.7821
9.53925e-07          0.00545975             1.29043

#        20         1      2.06         0   7.24638
1.13447e-06          0.00498447            0.964067

#        20         1      2.06         0   6.77966
3.12847e-06          0.00594163            0.967395

#        20         1      2.06         0   6.36943
6.24055e-06           0.0083603             1.09338

#        20         1      2.06         0   6.00601
1.01629e-05           0.0121687             1.08175

#        20         1      2.06         0   5.68182
1.80581e-05           0.0183231             1.20626

#        20         1      2.06         0   5.39084
3.296e-05            0.030228             1.19522

#        20         1      2.06         0   5.12821
5.48045e-05           0.0488994             1.29854

#        20         1      2.06         0   4.88998
8.97105e-05            0.075814             1.15209

#        20         1      2.06         0    4.6729
0.000134415            0.117299             1.35224

#        20         1      2.06         0   4.47427
0.000201743            0.173375             1.45759

#        20         1      2.06         0   4.29185
0.000285751            0.250038             1.71954

#        20         1      2.06         0   4.12371
0.000399603            0.354625             2.05408

#        20         1      2.06         0   3.96825
0.000539644            0.491348             2.36722

#        20         1      2.06         0   3.82409
0.000704128            0.659525             2.90814

#        20         1      2.06         0   3.69004
0.000910956            0.881499             3.88319

#        20         1      2.06         0   3.56506
0.00113531             1.14166             4.79872

#        20         1      2.06         0   3.44828
0.00138935             1.47476             6.53769

#        20         1      2.06         0    3.3389
0.00165691              1.8466             8.51777

#        20         1      2.06         0   3.23625
0.00196632             2.30771             11.3377

#        20         1      2.06         0   3.13972
0.00226586             2.82924             15.1917

#        20         1      2.06         0   3.04878
0.00260046             3.46255             20.8147

#        20         1      2.06         0   2.96296
0.00295229             4.17557             27.5816

#        20         1      2.06         0   2.88184
0.00332966             4.98145             36.8954

#        20         1      2.06         0   2.80505
0.00371971             5.88185              48.582

#        20         1      2.06         0   2.73224
0.00412632             6.91423             64.1411

#        20         1      2.06         0   2.66312
0.00458394              8.0489             83.9521

#        20         1      2.06         0    2.5974
0.00503905             9.31344              108.66

#        20         1      2.06         0   2.53485
0.00557894             10.7577             140.969

#        20         1      2.06         0   2.47525
0.0060789             12.2692             179.203

#        20         1      2.06         0   2.41838
0.00665148             13.9681             227.637

#        20         1      2.06         0   2.36407
0.00728902             15.8115             287.011

#        20         1      2.06         0   2.31214
0.00789403             17.7576             356.274

#        20         1      2.06         0   2.26244
0.00859833             19.8395             439.517

#        20         1      2.06         0   2.21484
0.00928765             22.0429             536.287

#        20         1      2.06         0    2.1692
0.0101647             24.5151             657.437

#        20         1      2.06         0    2.1254
0.0109696             27.0364              792.89

#        20         1      2.06         0   2.08333
0.0118754             29.7737             954.704

#        20         1      2.06         0    2.0429
0.0127715              32.563              1134.8

#        20         1      2.06         0   2.00401
0.0138326             35.6301             1350.17

#        20         1      2.06         0   1.96657
0.0149581             38.6988             1584.46

#        20         1      2.06         0    1.9305
0.0160253             41.8843             1847.91

#        20         1      2.06         0   1.89573
0.0174284             45.3343             2155.96

#        20         1      2.06         0    1.8622
0.018615             48.7269             2480.89

#        20         1      2.06         0   1.82983
0.0199451             52.2951             2848.67

#        20         1      2.06         0   1.79856
0.021536             55.9369             3249.14

#        20         1      2.06         0   1.76835
0.0229049             59.4817             3664.28

#        20         1      2.06         0   1.73913
0.0242032             63.2118             4127.25

#        20         1      2.06         0   1.71086
0.0262235             67.1893             4653.89

#        20         1      2.06         0    1.6835
0.0276278             70.8557             5163.42

#        20         1      2.06         0     1.657
0.0295319             74.7229             5731.24

#        20         1      2.06         0   1.63132
0.0311176              78.534              6318.7

#        20         1      2.06         0   1.60643
0.032971             82.3656             6941.04

#        20         1      2.06         0   1.58228
