#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.09         0        10
0.999706            -763.937              583610

#        20         1      0.09         0   9.13242
0.999836            -763.953              583634

#        20         1      0.09         0   8.40336
0.999737            -763.941              583616

#        20         1      0.09         0    7.7821
0.0999698            -683.972              467823

#        20         1      0.09         0   7.24638
0.999664            -763.932              583604

#        20         1      0.09         0   6.77966
0.999764             -763.95              583629

#        20         1      0.09         0   6.36943
0.199908            -683.978              467829

#        20         1      0.09         0   6.00601
0.999898            -763.967              583653

#        20         1      0.09         0   5.68182
0.999944            -763.976              583666

#        20         1      0.09         0   5.39084
0.999876            -763.964              583649

#        20         1      0.09         0   5.12821
0.999849             -763.96              583643

#        20         1      0.09         0   4.88998
0.998948            -763.781              583398

#        20         1      0.09         0    4.6729
0.999832            -763.958              583640

#        20         1      0.09         0   4.47427
0.299898             -683.94              467778

#        20         1      0.09         0   4.29185
0.19998            -683.939              467775

#        20         1      0.09         0   4.12371
0.299965            -683.916              467745

#        20         1      0.09         0   3.96825
0.999712            -763.934              583607

#        20         1      0.09         0   3.82409
0.999815             -763.95              583629

#        20         1      0.09         0   3.69004
0.999882            -763.961              583645

#        20         1      0.09         0   3.56506
0.99993            -763.973              583661

#        20         1      0.09         0   3.44828
0.120589            -683.731              467493

#        20         1      0.09         0    3.3389
0.999897            -763.964              583649

#        20         1      0.09         0   3.23625
0.999912            -763.963              583648

#        20         1      0.09         0   3.13972
0.999786            -763.945              583621

#        20         1      0.09         0   3.04878
0.5412            -693.654              481881

#        20         1      0.09         0   2.96296
0.999828            -763.944              583618

#        20         1      0.09         0   2.88184
0.999918            -763.954              583633

#        20         1      0.09         0   2.80505
0.999564            -763.894              583547

#        20         1      0.09         0   2.73224
0.397401            -704.439              497531

#        20         1      0.09         0   2.66312
0.999794            -763.908              583564

#        20         1      0.09         0    2.5974
0.999898            -763.913              583570

#        20         1      0.09         0   2.53485
0.999847            -763.893              583539

#        20         1      0.09         0   2.47525
0.959974            -757.156              573800

#        20         1      0.09         0   2.41838
0.971732             -758.12              575195

#        20         1      0.09         0   2.36407
0.999818            -763.815              583422

#        20         1      0.09         0   2.31214
0.999745            -763.775              583360

#        20         1      0.09         0   2.26244
0.999783            -763.751              583323

#        20         1      0.09         0   2.21484
0.999741            -763.704              583251

#        20         1      0.09         0    2.1692
0.96226            -758.986              576443

#        20         1      0.09         0    2.1254
0.999674             -763.58              583062

#        20         1      0.09         0   2.08333
0.940539            -756.257              572506

#        20         1      0.09         0    2.0429
0.999587            -763.427              582831

#        20         1      0.09         0   2.00401
0.995563            -762.695              581771

#        20         1      0.09         0   1.96657
0.927592            -755.199              570977

#        20         1      0.09         0    1.9305
0.999232            -763.114              582357

#        20         1      0.09         0   1.89573
0.903856             -752.49              567080

#        20         1      0.09         0    1.8622
0.996565            -762.417              581334

#        20         1      0.09         0   1.82983
0.999112            -762.718              581751

#        20         1      0.09         0   1.79856
0.998869            -762.546              581493

#        20         1      0.09         0   1.76835
0.998755            -762.366              581219

#        20         1      0.09         0   1.73913
0.989415            -761.019              579271

#        20         1      0.09         0   1.71086
0.99667            -761.709              580242

#        20         1      0.09         0    1.6835
0.998429             -761.74              580265

#        20         1      0.09         0     1.657
0.998355            -761.511              579916

#        20         1      0.09         0   1.63132
0.987961             -759.64              577222

#        20         1      0.09         0   1.60643
0.971593            -757.969              574816

#        20         1      0.09         0   1.58228
0.993732            -760.048              577754

#        20         1      0.09         0   1.55885
0.983907            -758.449              575445

#        20         1      0.09         0    1.5361
0.997379            -759.982              577596

#        20         1      0.09         0     1.514
0.996815            -759.528              576915

#        20         1      0.09         0   1.49254
0.996745            -759.202              576418

#        20         1      0.09         0   1.47167
0.996574            -758.812              575826

#        20         1      0.09         0   1.45138
0.996252            -758.347              575124

#        20         1      0.09         0   1.43164
0.996038            -757.919              574473

#        20         1      0.09         0   1.41243
0.994514            -757.261              573495

#        20         1      0.09         0   1.39373
0.995404            -756.942              572997

#        20         1      0.09         0   1.37552
0.994821            -756.346              572103

#        20         1      0.09         0   1.35777
0.98526            -754.629              569625

#        20         1      0.09         0   1.34048
0.994215             -755.18              570343

#        20         1      0.09         0   1.32363
0.993615             -754.51              569335

#        20         1      0.09         0   1.30719
0.990354             -753.57              567958

#        20         1      0.09         0   1.29116
0.986709            -752.458              566327

#        20         1      0.09         0   1.27551
0.99093            -752.321              566066

#        20         1      0.09         0   1.26024
0.991949            -751.779              565232

#        20         1      0.09         0   1.24533
0.99129            -750.948              563989

#        20         1      0.09         0   1.23077
0.990932            -750.231              562912

#        20         1      0.09         0   1.21655
0.990348            -749.449              561747

#        20         1      0.09         0   1.20265
0.989735            -748.496              560323

#        20         1      0.09         0   1.18906
0.989219            -747.616              559007

#        20         1      0.09         0   1.17578
0.986335            -746.379              557196

#        20         1      0.09         0   1.16279
0.987962            -745.699              556155

#        20         1      0.09         0   1.15009
0.987311            -744.731              554713

#        20         1      0.09         0   1.13766
0.985285            -743.471              552867

#        20         1      0.09         0   1.12549
0.985834            -742.568              551507

#        20         1      0.09         0   1.11359
0.985107            -741.496              549920

#        20         1      0.09         0   1.10193
0.984404            -740.337              548208

#        20         1      0.09         0   1.09051
0.983618            -739.232              546579

#        20         1      0.09         0   1.07933
0.980859            -737.692              544347

#        20         1      0.09         0   1.06838
0.977627            -736.162              542137

#        20         1      0.09         0   1.05764
0.981167            -735.561              541183

#        20         1      0.09         0   1.04712
0.980053            -734.073              539004

#        20         1      0.09         0   1.03681
0.979349             -732.81              537155

#        20         1      0.09         0   1.02669
0.978346            -731.377              535064

#        20         1      0.09         0   1.01678
0.9772            -729.907              532924

#        20         1      0.09         0   1.00705
0.974608            -728.176              530442

#        20         1      0.09         0  0.997506
0.971128            -726.472              528007

#        20         1      0.09         0  0.988142
0.974045            -725.375              526357

#        20         1      0.09         0  0.978953
0.97135            -723.487              523652

#        20         1      0.09         0  0.969932
0.972022            -722.085              521601

#        20         1      0.09         0  0.961076
0.97057            -720.297              519038

#        20         1      0.09         0  0.952381
0.969539            -718.684              516719

