#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.81         0        10
0.999933            -475.974              226557

#        20         1      0.81         0   9.13242
0.999935            -475.974              226558

#        20         1      0.81         0   8.40336
0.303382            -370.266              139501

#        20         1      0.81         0    7.7821
0.299948            -395.965              156791

#        20         1      0.81         0   7.24638
0.999959            -475.983              226563

#        20         1      0.81         0   6.77966
0.99993            -475.975              226557

#        20         1      0.81         0   6.36943
0.499719            -395.897              156737

#        20         1      0.81         0   6.00601
0.999845            -475.961              226545

#        20         1      0.81         0   5.68182
0.39996            -395.801              156661

#        20         1      0.81         0   5.39084
0.999883            -475.967              226551

#        20         1      0.81         0   5.12821
0.999952            -475.979              226561

#        20         1      0.81         0   4.88998
0.999761            -475.943              226531

#        20         1      0.81         0    4.6729
0.999964            -475.984              226565

#        20         1      0.81         0   4.47427
0.836661            -455.394              208633

#        20         1      0.81         0   4.29185
0.999855            -475.963              226547

#        20         1      0.81         0   4.12371
0.999975            -475.984              226565

#        20         1      0.81         0   3.96825
0.999888            -475.965              226548

#        20         1      0.81         0   3.82409
0.749255            -450.236              204178

#        20         1      0.81         0   3.69004
0.999961            -475.974              226556

#        20         1      0.81         0   3.56506
0.924677            -466.171              218043

#        20         1      0.81         0   3.44828
0.999783            -475.934              226520

#        20         1      0.81         0    3.3389
0.999833            -475.935              226520

#        20         1      0.81         0   3.23625
0.99984            -475.923              226509

#        20         1      0.81         0   3.13972
0.978427            -472.689              223707

#        20         1      0.81         0   3.04878
0.999913            -475.914              226499

#        20         1      0.81         0   2.96296
0.999851            -475.875              226463

#        20         1      0.81         0   2.88184
0.962391            -471.589              222756

#        20         1      0.81         0   2.80505
0.999655            -475.786              226381

#        20         1      0.81         0   2.73224
0.999573            -475.734              226332

#        20         1      0.81         0   2.66312
0.999665            -475.709              226305

#        20         1      0.81         0    2.5974
0.999515            -475.619              226224

#        20         1      0.81         0   2.53485
0.999562            -475.567              226171

#        20         1      0.81         0   2.47525
0.999523             -475.49              226098

#        20         1      0.81         0   2.41838
0.98734            -473.813              224648

#        20         1      0.81         0   2.36407
0.999238            -475.252              225875

#        20         1      0.81         0   2.31214
0.995627            -474.589              225296

#        20         1      0.81         0   2.26244
0.99903            -475.011              225646

#        20         1      0.81         0   2.21484
0.998974            -474.859              225501

#        20         1      0.81         0    2.1692
0.998862            -474.673              225326

#        20         1      0.81         0    2.1254
0.998787             -474.51              225170

#        20         1      0.81         0   2.08333
0.985339            -472.726              223624

#        20         1      0.81         0    2.0429
0.998346            -474.035              224722

#        20         1      0.81         0   2.00401
0.99802             -473.73              224437

#        20         1      0.81         0   1.96657
0.996522            -473.259              224008

#        20         1      0.81         0    1.9305
0.997589            -473.149              223888

#        20         1      0.81         0   1.89573
0.997304            -472.815              223572

#        20         1      0.81         0    1.8622
0.997155            -472.457              223233

#        20         1      0.81         0   1.82983
0.994136            -471.683              222542

#        20         1      0.81         0   1.79856
0.996533             -471.66              222483

#        20         1      0.81         0   1.76835
0.996043            -471.184              222038

#        20         1      0.81         0   1.73913
0.995693            -470.671              221555

#        20         1      0.81         0   1.71086
0.995276            -470.195              221108

#        20         1      0.81         0    1.6835
0.994895            -469.636              220584

#        20         1      0.81         0     1.657
0.994175            -469.037              220032

#        20         1      0.81         0   1.63132
0.993898            -468.426              219456

#        20         1      0.81         0   1.60643
0.993345            -467.758              218831

#        20         1      0.81         0   1.58228
0.992843            -467.097              218215

#        20         1      0.81         0   1.55885
0.992192            -466.343              217516

#        20         1      0.81         0    1.5361
0.991641            -465.616              216840

#        20         1      0.81         0     1.514
0.980994            -463.461              214971

#        20         1      0.81         0   1.49254
0.978563            -462.488              214094

#        20         1      0.81         0   1.47167
0.988415            -462.948              214389

#        20         1      0.81         0   1.45138
0.978888            -460.836              212557

#        20         1      0.81         0   1.43164
0.985394            -460.816              212445

#        20         1      0.81         0   1.41243
0.987261            -460.254              211892

#        20         1      0.81         0   1.39373
0.9863            -459.159              210892

#        20         1      0.81         0   1.37552
0.98539            -458.098              209922

#        20         1      0.81         0   1.35777
0.984451            -456.996              208920

#        20         1      0.81         0   1.34048
0.981114            -455.583              207664

#        20         1      0.81         0   1.32363
0.982543            -454.659              206795

#        20         1      0.81         0   1.30719
0.976022            -452.563              204976

#        20         1      0.81         0   1.29116
0.9803            -452.003              204397

#        20         1      0.81         0   1.27551
0.979286            -450.759              203279

#        20         1      0.81         0   1.26024
0.975004            -448.883              201638

#        20         1      0.81         0   1.24533
0.97694            -447.967              200779
