#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.39         0        10
0.200447            -563.901              317989

#        20         1      0.39         0   9.13242
0.299555            -563.913              318004

#        20         1      0.39         0   8.40336
0.000466167            -563.908              317999

#        20         1      0.39         0    7.7821
0.99935            -643.854              414564

#        20         1      0.39         0   7.24638
0.199888            -563.953              318047

#        20         1      0.39         0   6.77966
0.998834             -643.79              414493

#        20         1      0.39         0   6.36943
0.199866            -563.949              318042

#        20         1      0.39         0   6.00601
0.999862            -643.956              414686

#        20         1      0.39         0   5.68182
0.999788            -643.949              414678

#        20         1      0.39         0   5.39084
0.999856            -643.957              414688

#        20         1      0.39         0   5.12821
0.999806            -643.948              414678

#        20         1      0.39         0   4.88998
0.000108647            -563.929              318019

#        20         1      0.39         0    4.6729
0.999646            -643.922              414647

#        20         1      0.39         0   4.47427
0.399986            -563.865              317948

#        20         1      0.39         0   4.29185
0.9998            -643.952              414683

#        20         1      0.39         0   4.12371
0.99982            -643.948              414680

#        20         1      0.39         0   3.96825
0.999828            -643.956              414686

#        20         1      0.39         0   3.82409
0.99982            -643.953              414683

#        20         1      0.39         0   3.69004
0.442755            -563.539              317581

#        20         1      0.39         0   3.56506
0.697192            -586.696              345548

#        20         1      0.39         0   3.44828
0.999569            -643.922              414646

#        20         1      0.39         0    3.3389
0.999887            -643.957              414687

#        20         1      0.39         0   3.23625
0.998986            -643.778              414485

#        20         1      0.39         0   3.13972
0.999811            -643.937              414663

#        20         1      0.39         0   3.04878
0.999714            -643.918              414639

#        20         1      0.39         0   2.96296
0.999916            -643.942              414668

#        20         1      0.39         0   2.88184
0.999794            -643.913              414633

#        20         1      0.39         0   2.80505
0.999851            -643.911              414628

#        20         1      0.39         0   2.73224
0.999835            -643.885              414596

#        20         1      0.39         0   2.66312
0.999694            -643.852              414556

#        20         1      0.39         0    2.5974
0.995718             -643.15              413755

#        20         1      0.39         0   2.53485
0.999727            -643.805              414494

#        20         1      0.39         0   2.47525
0.999539            -643.741              414414

#        20         1      0.39         0   2.41838
0.896394            -629.609              397420

#        20         1      0.39         0   2.36407
0.999658            -643.672              414322

#        20         1      0.39         0   2.31214
0.768177            -618.338              383899

#        20         1      0.39         0   2.26244
0.999624            -643.564              414184

#        20         1      0.39         0   2.21484
0.98507            -641.426              411611

#        20         1      0.39         0    2.1692
0.999453            -643.379              413948

#        20         1      0.39         0    2.1254
0.999452            -643.301              413847

#        20         1      0.39         0   2.08333
0.999344             -643.17              413678

#        20         1      0.39         0    2.0429
0.9917            -642.028              412302

#        20         1      0.39         0   2.00401
0.999211            -642.918              413353

#        20         1      0.39         0   1.96657
0.968454            -639.303              409025

#        20         1      0.39         0    1.9305
0.998966            -642.587              412930

#        20         1      0.39         0   1.89573
0.9986            -642.355              412636

#        20         1      0.39         0    1.8622
0.998588            -642.181              412413

#        20         1      0.39         0   1.82983
0.977562            -639.375              409053

#        20         1      0.39         0   1.79856
0.982346            -639.743              409473

#        20         1      0.39         0   1.76835
0.998187            -641.482              411515

#        20         1      0.39         0   1.73913
0.997927            -641.153              411096

#        20         1      0.39         0   1.71086
0.997706            -640.844              410701

#        20         1      0.39         0    1.6835
0.958549            -635.569              404425

#        20         1      0.39         0     1.657
0.983025            -638.404              407751

#        20         1      0.39         0   1.63132
0.994721            -639.399              408922

#        20         1      0.39         0   1.60643
0.996771            -639.435              408901

#        20         1      0.39         0   1.58228
0.992907            -638.467              407721

#        20         1      0.39         0   1.55885
0.986749            -637.207              406191

#        20         1      0.39         0    1.5361
0.995716            -638.063              407153

#        20         1      0.39         0     1.514
0.994617            -637.377              406293

#        20         1      0.39         0   1.49254
0.995029            -636.999              405800

#        20         1      0.39         0   1.47167
0.987917            -635.568              404073

#        20         1      0.39         0   1.45138
0.991977             -635.57              404016

#        20         1      0.39         0   1.43164
0.993721             -635.16              403470

#        20         1      0.39         0   1.41243
0.993296            -634.592              402751

#        20         1      0.39         0   1.39373
0.992803            -633.893              401866
