#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.11         0        10
0.999785            -755.951              571471

#        20         1      0.11         0   9.13242
2.18223e-05            -675.973              456944

#        20         1      0.11         0   8.40336
0.99985            -755.958              571481

#        20         1      0.11         0    7.7821
0.999758            -755.949              571467

#        20         1      0.11         0   7.24638
0.999764             -755.94              571457

#        20         1      0.11         0   6.77966
0.999674            -755.935              571449

#        20         1      0.11         0   6.36943
4.14891e-05            -675.979              456951

#        20         1      0.11         0   6.00601
0.999799            -755.955              571477

#        20         1      0.11         0   5.68182
0.999812            -755.958              571480

#        20         1      0.11         0   5.39084
0.999847            -755.957              571479

#        20         1      0.11         0   5.12821
0.999959             -755.98              571511

#        20         1      0.11         0   4.88998
0.999767            -755.943              571461

#        20         1      0.11         0    4.6729
0.999852            -755.959              571483

#        20         1      0.11         0   4.47427
0.399946            -675.947              456909

#        20         1      0.11         0   4.29185
0.999753            -755.946              571465

#        20         1      0.11         0   4.12371
0.299966            -675.921              456872

#        20         1      0.11         0   3.96825
0.999814            -755.952              571473

#        20         1      0.11         0   3.82409
0.9999            -755.968              571495

#        20         1      0.11         0   3.69004
0.999931            -755.971              571499

#        20         1      0.11         0   3.56506
0.192299            -675.777              456679

#        20         1      0.11         0   3.44828
0.345188            -675.701              456576

#        20         1      0.11         0    3.3389
0.378819            -675.648              456506

#        20         1      0.11         0   3.23625
0.999921            -755.968              571495

#        20         1      0.11         0   3.13972
0.236823            -675.476              456273

#        20         1      0.11         0   3.04878
0.999825             -755.95              571468

#        20         1      0.11         0   2.96296
0.134218            -675.223              455934

#        20         1      0.11         0   2.88184
0.148077            -675.078              455738

#        20         1      0.11         0   2.80505
0.999911            -755.947              571462

#        20         1      0.11         0   2.73224
0.999862            -755.927              571434

#        20         1      0.11         0   2.66312
0.999757            -755.899              571394

#        20         1      0.11         0    2.5974
0.999687            -755.881              571366

#        20         1      0.11         0   2.53485
0.999807            -755.876              571357

#        20         1      0.11         0   2.47525
0.999697            -755.846              571314

#        20         1      0.11         0   2.41838
0.999759            -755.832              571291

#        20         1      0.11         0   2.36407
0.999817            -755.814              571264

#        20         1      0.11         0   2.31214
0.999776            -755.777              571209

#        20         1      0.11         0   2.26244
0.99972            -755.723              571127

#        20         1      0.11         0   2.21484
0.99714            -755.218              570437

#        20         1      0.11         0    2.1692
0.987647            -754.117              568828

#        20         1      0.11         0    2.1254
0.998996             -755.44              570720

#        20         1      0.11         0   2.08333
0.844527            -737.887              545690

#        20         1      0.11         0    2.0429
0.988196            -754.039              568704

#        20         1      0.11         0   2.00401
0.999502            -755.327              570529

#        20         1      0.11         0   1.96657
0.999334            -755.204              570346

#        20         1      0.11         0    1.9305
0.999226            -755.071              570148

#        20         1      0.11         0   1.89573
0.999199            -754.972              569993

#        20         1      0.11         0    1.8622
0.999146            -754.837              569793

#        20         1      0.11         0   1.82983
0.996835            -754.266              568969

#        20         1      0.11         0   1.79856
0.985646            -752.472              566410

#        20         1      0.11         0   1.76835
0.986102            -752.438              566348

#        20         1      0.11         0   1.73913
0.982625             -751.88              565544

#        20         1      0.11         0   1.71086
0.998567            -753.926              568420

#        20         1      0.11         0    1.6835
0.99837            -753.669              568036

#        20         1      0.11         0     1.657
0.998205            -753.421              567662

#        20         1      0.11         0   1.63132
0.997139            -752.961              566987

#        20         1      0.11         0   1.60643
0.997931            -752.882              566852

#        20         1      0.11         0   1.58228
0.997625             -752.53              566324

#        20         1      0.11         0   1.55885
0.993347              -751.6              564987

#        20         1      0.11         0    1.5361
0.997308            -751.878              565345

#        20         1      0.11         0     1.514
0.997044            -751.507              564788

#        20         1      0.11         0   1.49254
0.992464            -750.481              563312

#        20         1      0.11         0   1.47167
0.996509            -750.688              563561

#        20         1      0.11         0   1.45138
0.996116            -750.217              562857

#        20         1      0.11         0   1.43164
0.995896             -749.76              562173

#        20         1      0.11         0   1.41243
0.995525            -749.241              561397

#        20         1      0.11         0   1.39373
0.99501             -748.69              560578

#        20         1      0.11         0   1.37552
0.99476            -748.143              559760

#        20         1      0.11         0   1.35777
0.994322             -747.56              558893

#        20         1      0.11         0   1.34048
0.993863            -746.975              558020

#        20         1      0.11         0   1.32363
0.993675            -746.372              557119

#        20         1      0.11         0   1.30719
0.984979            -744.473              554414

#        20         1      0.11         0   1.29116
0.98885            -744.519              554416

#        20         1      0.11         0   1.27551
0.990717            -744.082              553740

#        20         1      0.11         0   1.26024
0.991702            -743.523              552888

#        20         1      0.11         0   1.24533
0.991059            -742.737              551727

#        20         1      0.11         0   1.23077
0.990655            -741.939              550540

#        20         1      0.11         0   1.21655
0.990202            -741.087              549280

#        20         1      0.11         0   1.20265
0.989213            -740.117              547859

#        20         1      0.11         0   1.18906
0.988979            -739.276              546606

#        20         1      0.11         0   1.17578
0.988171            -738.327              545214

#        20         1      0.11         0   1.16279
0.987423            -737.312              543724

#        20         1      0.11         0   1.15009
0.985882            -736.201              542102

#        20         1      0.11         0   1.13766
0.984596            -735.124              540533

#        20         1      0.11         0   1.12549
0.98559            -734.184              539128

#        20         1      0.11         0   1.11359
0.984736             -733.13              537589

#        20         1      0.11         0   1.10193
0.984018             -731.91              535803

#        20         1      0.11         0   1.09051
0.978794            -730.137              533285

#        20         1      0.11         0   1.07933
0.982361            -729.465              532242

#        20         1      0.11         0   1.06838
0.981574            -728.297              530544

#        20         1      0.11         0   1.05764
0.980649            -726.917              528541

#        20         1      0.11         0   1.04712
0.979803            -725.586              526613

#        20         1      0.11         0   1.03681
0.978649            -724.058              524409

#        20         1      0.11         0   1.02669
0.977657            -722.795              522590

#        20         1      0.11         0   1.01678
0.976076             -721.29              520433

#        20         1      0.11         0   1.00705
0.973153            -719.599              518034

#        20         1      0.11         0  0.997506
0.97488             -718.43              516315

#        20         1      0.11         0  0.988142
0.973732            -716.758              513923

#        20         1      0.11         0  0.978953
0.97083            -714.936              511353

#        20         1      0.11         0  0.969932
0.971478            -713.632              509466

#        20         1      0.11         0  0.961076
0.969833            -711.658              506673

#        20         1      0.11         0  0.952381
0.96911             -710.13              504496

#        20         1      0.11         0  0.943841
0.967576            -708.247              501842

#        20         1      0.11         0  0.935454
0.966557            -706.492              499362

#        20         1      0.11         0  0.927214
0.964344            -704.419              496465

#        20         1      0.11         0  0.919118
0.963654            -702.618              493931

#        20         1      0.11         0  0.911162
0.962195            -700.647              491172

#        20         1      0.11         0  0.903342
0.961025            -698.699              488450

#        20         1      0.11         0  0.895656
0.959005            -696.568              485501

#        20         1      0.11         0  0.888099
0.957768            -694.466              482581

#        20         1      0.11         0  0.880669
0.956335            -692.341              479643

#        20         1      0.11         0  0.873362
0.954553            -690.162              476646

#        20         1      0.11         0  0.866176
0.953097            -687.936              473590

#        20         1      0.11         0  0.859107
0.950211            -685.449              470209

#        20         1      0.11         0  0.852152
0.949567            -683.194              467110

#        20         1      0.11         0  0.845309
0.946895            -680.718              463766

#        20         1      0.11         0  0.838574
0.946124            -678.394              460599

#        20         1      0.11         0  0.831947
0.944195            -675.908              457251

#        20         1      0.11         0  0.825423
0.941957            -673.209              453628

#        20         1      0.11         0  0.819001
0.940334             -670.64              450182

#        20         1      0.11         0  0.812678
0.938383            -668.061              446744

#        20         1      0.11         0  0.806452
0.935843            -664.979              442662

#        20         1      0.11         0   0.80032
0.933868            -662.359              439195

#        20         1      0.11         0  0.794281
0.931465            -659.356              435248

#        20         1      0.11         0  0.788333
0.929618            -656.968              432114

#        20         1      0.11         0  0.782473
0.927038             -653.64              427777

#        20         1      0.11         0  0.776699
0.924781            -650.759              424031

#        20         1      0.11         0   0.77101
0.922435            -647.787              420194

#        20         1      0.11         0  0.765404
0.91944              -644.3              415719

#        20         1      0.11         0  0.759878
0.916966            -641.115              411632

#        20         1      0.11         0  0.754432
0.914337            -637.891              407529

#        20         1      0.11         0  0.749064
0.911418            -634.359              403061

#        20         1      0.11         0  0.743771
0.907928            -630.619              398366

#        20         1      0.11         0  0.738552
0.905599            -627.477              394424

#        20         1      0.11         0  0.733407
0.902581            -623.854              389920

#        20         1      0.11         0  0.728332
0.899051            -620.345              385588

#        20         1      0.11         0  0.723327
0.895327            -616.139              380421

#        20         1      0.11         0  0.718391
0.892439            -612.491              375952

#        20         1      0.11         0  0.713521
0.88888            -608.548              371160

#        20         1      0.11         0  0.708717
0.884788            -604.389              366150

#        20         1      0.11         0  0.703977
0.881286            -600.406              361381

#        20         1      0.11         0  0.699301
0.877072            -595.771              355875

#        20         1      0.11         0  0.694686
0.873254            -591.854              351263

#        20         1      0.11         0  0.690131
0.868383            -587.358              346009

#        20         1      0.11         0  0.685636
0.86441            -582.879              340787

#        20         1      0.11         0  0.681199
0.858522            -577.707              334856

#        20         1      0.11         0  0.676819
0.855417            -573.822              330380

#        20         1      0.11         0  0.672495
0.84962            -568.436              324287

#        20         1      0.11         0  0.668226
0.843168            -563.158              318394

#        20         1      0.11         0  0.664011
0.83862            -558.371              313051

#        20         1      0.11         0  0.659848
0.831364             -552.47              306569

#        20         1      0.11         0  0.655738
0.824631            -546.793              300393

#        20         1      0.11         0  0.651678
0.819224            -541.897              295101

#        20         1      0.11         0  0.647668
0.812031            -535.845              288621

#        20         1      0.11         0  0.643708
0.802267            -529.139              281576

#        20         1      0.11         0  0.639795
0.795693            -523.424              275617

#        20         1      0.11         0   0.63593
0.784287            -516.406              268410

#        20         1      0.11         0  0.632111
0.777235            -510.125              262011

#        20         1      0.11         0  0.628338
0.76392            -502.896              254834

#        20         1      0.11         0   0.62461
0.7521            -495.688              247711

#        20         1      0.11         0  0.620925
0.736761            -487.607              239967

#        20         1      0.11         0  0.617284
0.726402            -480.973              233575

#        20         1      0.11         0  0.613685
0.708219            -471.568              224764

#        20         1      0.11         0  0.610128
0.688057            -462.543              216465

#        20         1      0.11         0  0.606612
0.66536            -453.369              208268

#        20         1      0.11         0  0.603136
0.647209            -444.709              200546

#        20         1      0.11         0    0.5997
0.626964            -435.877              192796

#        20         1      0.11         0  0.596303
0.600414            -425.816              184173

#        20         1      0.11         0  0.592944
0.571375             -415.48              175646

#        20         1      0.11         0  0.589623
0.54771            -405.685              167498

#        20         1      0.11         0  0.586338
0.523339            -397.028              160569

#        20         1      0.11         0   0.58309
0.486855             -386.34              152190

#        20         1      0.11         0  0.579878
0.46357            -377.668              145482

#        20         1      0.11         0  0.576701
0.433951            -367.828              138048

#        20         1      0.11         0  0.573559
0.414012            -360.306              132448

#        20         1      0.11         0  0.570451
0.38693            -351.782              126230

#        20         1      0.11         0  0.567376
0.365592            -344.189              120864

#        20         1      0.11         0  0.564334
0.337352            -335.861              115060

#        20         1      0.11         0  0.561325
0.319764            -328.608              110104

#        20         1      0.11         0  0.558347
0.308488            -323.778              106965

#        20         1      0.11         0  0.555401
0.284785            -316.598              102191

#        20         1      0.11         0  0.552486
0.277943            -311.932             99200.3

#        20         1      0.11         0  0.549602
0.264075            -306.734               95908

#        20         1      0.11         0  0.546747
0.254258            -301.917             92889.6

#        20         1      0.11         0  0.543922
0.238578            -296.521             89588.8

#        20         1      0.11         0  0.541126
0.238828            -293.118             87558.1

#        20         1      0.11         0  0.538358
0.222573            -287.334             84123.4

#        20         1      0.11         0  0.535619
0.214837            -283.255               81779

#        20         1      0.11         0  0.532907
0.209614            -279.745               79762

#        20         1      0.11         0  0.530223
0.198836            -274.952               77041

#        20         1      0.11         0  0.527565
0.195094            -271.987             75396.8

#        20         1      0.11         0  0.524934
0.186504            -267.974             73165.9

#        20         1      0.11         0   0.52233
0.182655            -264.378             71231.2

#        20         1      0.11         0  0.519751
0.175793            -260.902             69367.4

#        20         1      0.11         0  0.517197
0.174513            -258.182               67954

#        20         1      0.11         0  0.514668
0.168031            -254.315             65960.3

#        20         1      0.11         0  0.512164
0.164198            -251.776             64632.9

#        20         1      0.11         0  0.509684
0.15644            -248.104             62765.4

#        20         1      0.11         0  0.507228
0.155469             -245.62             61522.2

#        20         1      0.11         0  0.504796
0.150668            -242.203             59822.9

#        20         1      0.11         0  0.502386
0.147538             -239.66             58593.3

#        20         1      0.11         0       0.5
0.144027            -236.796             57212.4

