#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      2.13         0        10
6.44425e-07          0.00414516             1.01286

#        20         1      2.13         0   9.13242
2.6492e-06          0.00498977             1.20777

#        20         1      2.13         0   8.40336
1.7819e-06          0.00475328             1.04597

#        20         1      2.13         0    7.7821
1.33645e-06          0.00460348             1.06456

#        20         1      2.13         0   7.24638
2.82005e-06          0.00531388             1.08631

#        20         1      2.13         0   6.77966
1.8061e-06          0.00507068             1.06821

#        20         1      2.13         0   6.36943
3.7133e-06          0.00681741             1.05841

#        20         1      2.13         0   6.00601
7.5128e-06           0.0105037             1.15402

#        20         1      2.13         0   5.68182
1.3782e-05           0.0144802             1.13956

#        20         1      2.13         0   5.39084
2.20775e-05           0.0228572             1.30841

#        20         1      2.13         0   5.12821
3.67145e-05           0.0357501             1.33877

#        20         1      2.13         0   4.88998
6.2551e-05           0.0581641              1.3386

#        20         1      2.13         0    4.6729
9.3185e-05           0.0841739             1.14217

#        20         1      2.13         0   4.47427
0.000146953            0.132046             1.44585

#        20         1      2.13         0   4.29185
0.000206904            0.186505             1.51652

#        20         1      2.13         0   4.12371
0.000300902            0.272414             1.79956

#        20         1      2.13         0   3.96825
0.000408441            0.376429             1.97851

#        20         1      2.13         0   3.82409
0.00054207             0.50935             2.58322

#        20         1      2.13         0   3.69004
0.000715225            0.692994             3.17312

#        20         1      2.13         0   3.56506
0.000911159             0.91684             3.84072

#        20         1      2.13         0   3.44828
0.00111631             1.16937             5.08768

#        20         1      2.13         0    3.3389
0.0013555             1.48895             6.77297

#        20         1      2.13         0   3.23625
0.00161562             1.87087             8.71068

#        20         1      2.13         0   3.13972
0.00189287             2.30888              11.696

#        20         1      2.13         0   3.04878
0.00219515             2.83485             15.3357

#        20         1      2.13         0   2.96296
0.00250345             3.41936             20.3918

#        20         1      2.13         0   2.88184
0.00282915             4.11288             27.2783

#        20         1      2.13         0   2.80505
0.00315861             4.85764             35.5824

#        20         1      2.13         0   2.73224
0.00351547              5.7417              47.013

#        20         1      2.13         0   2.66312
0.00389536             6.72937             61.8656

#        20         1      2.13         0    2.5974
0.00429179             7.79859             79.9154

#        20         1      2.13         0   2.53485
0.00470391             9.00739             102.757

#        20         1      2.13         0   2.47525
0.00512928             10.2898             130.562

#        20         1      2.13         0   2.41838
0.00557967             11.6934             164.624

#        20         1      2.13         0   2.36407
0.0060798             13.2692             207.613

#        20         1      2.13         0   2.31214
0.00659767             14.9392             258.603

#        20         1      2.13         0   2.26244
0.00712401              16.733             319.745

#        20         1      2.13         0   2.21484
0.00769376             18.7056             393.861

#        20         1      2.13         0    2.1692
0.00825234             20.7952             481.329

#        20         1      2.13         0    2.1254
0.00890039             22.9945             582.689

#        20         1      2.13         0   2.08333
0.0096242             25.3583             702.874

#        20         1      2.13         0    2.0429
0.010289             27.8408             840.319

#        20         1      2.13         0   2.00401
0.0109364             30.3481             991.284

#        20         1      2.13         0   1.96657
0.0117375              33.083             1170.55

#        20         1      2.13         0    1.9305
0.0125485             35.8867              1371.1

#        20         1      2.13         0   1.89573
0.0133338             38.8573             1598.98

#        20         1      2.13         0    1.8622
0.0142386             41.8895             1850.19

#        20         1      2.13         0   1.82983
0.0152343             45.0167             2127.89

#        20         1      2.13         0   1.79856
0.0161363             48.2991             2440.25

#        20         1      2.13         0   1.76835
0.0171503             51.7111              2788.3

#        20         1      2.13         0   1.73913
0.0181681             55.0465             3150.55

#        20         1      2.13         0   1.71086
0.0191223             58.5239             3552.36

#        20         1      2.13         0    1.6835
0.0203134             62.0955             3987.95

#        20         1      2.13         0     1.657
0.0213346             65.6543             4447.21

#        20         1      2.13         0   1.63132
0.0224509             69.1025             4919.73

#        20         1      2.13         0   1.60643
0.0237219             72.9012             5462.23

#        20         1      2.13         0   1.58228
0.0247928             76.4763             6003.37

#        20         1      2.13         0   1.55885
0.0259821             80.0483              6566.8

#        20         1      2.13         0    1.5361
0.0272992             83.7834             7183.91

#        20         1      2.13         0     1.514
0.0285702             87.4715             7817.62

#        20         1      2.13         0   1.49254
0.0296193             90.9338             8440.64

#        20         1      2.13         0   1.47167
0.0309737             94.6938             9141.27

#        20         1      2.13         0   1.45138
0.0321447             98.1846             9817.24

#        20         1      2.13         0   1.43164
0.0335124             101.708             10524.4

#        20         1      2.13         0   1.41243
0.0347406              105.27             11263.9

#        20         1      2.13         0   1.39373
0.0359916             108.646             11988.7

#        20         1      2.13         0   1.37552
0.0371299                 112             12729.9

#        20         1      2.13         0   1.35777
0.0382171             115.246             13468.2

#        20         1      2.13         0   1.34048
0.0390631             118.571             14246.9

#        20         1      2.13         0   1.32363
0.0405966             121.645               14986

#        20         1      2.13         0   1.30719
0.0414477             124.743             15750.5

#        20         1      2.13         0   1.29116
0.0426565             127.884             16546.4

#        20         1      2.13         0   1.27551
0.0433674             130.815             17301.4

#        20         1      2.13         0   1.26024
0.0442852             133.567             18029.6

#        20         1      2.13         0   1.24533
0.0455953             136.635             18861.2

#        20         1      2.13         0   1.23077
0.0460786             139.439             19637.2

#        20         1      2.13         0   1.21655
0.0468819             142.005             20357.5

#        20         1      2.13         0   1.20265
0.0483707             144.798             21158.3

#        20         1      2.13         0   1.18906
0.0485199             147.369             21910.9

#        20         1      2.13         0   1.17578
0.0501786             149.908             22663.7

#        20         1      2.13         0   1.16279
0.0505667             152.457             23436.4

#        20         1      2.13         0   1.15009
0.0510302             154.938               24200

#        20         1      2.13         0   1.13766
0.0516984             157.225             24913.8

#        20         1      2.13         0   1.12549
0.0524561             159.563             25652.3

#        20         1      2.13         0   1.11359
0.0528823              161.92             26411.4

#        20         1      2.13         0   1.10193
0.0535669             164.097             27121.6

#        20         1      2.13         0   1.09051
0.0541501             166.262             27836.5

#        20         1      2.13         0   1.07933
0.0547042             168.508             28588.2

#        20         1      2.13         0   1.06838
0.054934             170.427             29239.7

#        20         1      2.13         0   1.05764
0.0550997             172.574             29975.1

#        20         1      2.13         0   1.04712
0.0556446             174.789             30745.8

#        20         1      2.13         0   1.03681
0.056197             176.797             31453.1

#        20         1      2.13         0   1.02669
0.0560971             178.688             32124.3

#        20         1      2.13         0   1.01678
0.0566353             180.617             32819.1

#        20         1      2.13         0   1.00705
0.0571193             182.544             33518.1

#        20         1      2.13         0  0.997506
0.0575272             184.415             34205.8

#        20         1      2.13         0  0.988142
0.0574976             186.181               34862

#        20         1      2.13         0  0.978953
0.0586158             188.042             35557.5

#        20         1      2.13         0  0.969932
0.0579395             189.852             36243.9

#        20         1      2.13         0  0.961076
0.0582945             191.693               36946

#        20         1      2.13         0  0.952381
0.0581432             193.287             37562.6

#        20         1      2.13         0  0.943841
0.0587068             195.132             38276.3

#        20         1      2.13         0  0.935454
0.0588237             196.787               38927

#        20         1      2.13         0  0.927214
0.0589212             198.425               39575

#        20         1      2.13         0  0.919118
0.0587811             200.149             40265.2

#        20         1      2.13         0  0.911162
0.0589977             201.836             40942.8

#        20         1      2.13         0  0.903342
0.0593076             203.292             41532.8

#        20         1      2.13         0  0.895656
0.0599732              204.94             42207.5

#        20         1      2.13         0  0.888099
0.0590172             206.514             42857.7

#        20         1      2.13         0  0.880669
0.0594486             207.941             43448.1

#        20         1      2.13         0  0.873362
0.0598604             209.519             44109.7

#        20         1      2.13         0  0.866176
0.0593278              211.11             44777.9

#        20         1      2.13         0  0.859107
0.0590123             212.556             45392.4

#        20         1      2.13         0  0.852152
0.0595735             213.998             46009.7

#        20         1      2.13         0  0.845309
0.0591656             215.548             46677.1

#        20         1      2.13         0  0.838574
0.0593739             217.008             47308.7

#        20         1      2.13         0  0.831947
0.0591782             218.384               47909

#        20         1      2.13         0  0.825423
0.0591921             219.766             48516.6

#        20         1      2.13         0  0.819001
0.058891             221.086             49097.9

#        20         1      2.13         0  0.812678
0.0592311             222.557             49754.2

#        20         1      2.13         0  0.806452
0.0590853             224.032             50413.1

#        20         1      2.13         0   0.80032
0.0589421             225.426             51040.9

#        20         1      2.13         0  0.794281
0.0584468             226.751             51641.8

#        20         1      2.13         0  0.788333
0.0585418             228.085             52249.5

#        20         1      2.13         0  0.782473
0.0590458             229.447             52874.8

#        20         1      2.13         0  0.776699
0.0589465             230.775             53487.2

#        20         1      2.13         0   0.77101
0.058782             232.055             54080.4

#        20         1      2.13         0  0.765404
0.0582936             233.285             54655.2

#        20         1      2.13         0  0.759878
0.0586945              234.63             55285.5

#        20         1      2.13         0  0.754432
0.0586637             235.967             55915.3

#        20         1      2.13         0  0.749064
0.0582397             237.199               56500

#        20         1      2.13         0  0.743771
0.0579588             238.425             57084.9

#        20         1      2.13         0  0.738552
0.0582218             239.616             57654.6

#        20         1      2.13         0  0.733407
0.0576287             240.911               58278

#        20         1      2.13         0  0.728332
0.057238             242.237             58920.4

#        20         1      2.13         0  0.723327
0.0571747             243.287             59433.5

#        20         1      2.13         0  0.718391
0.0576477             244.517               60034

#        20         1      2.13         0  0.713521
0.0577582             245.815               60673

#        20         1      2.13         0  0.708717
0.0578964             246.944             61230.6

#        20         1      2.13         0  0.703977
0.0573805              248.08               61794

#        20         1      2.13         0  0.699301
0.0571629             249.398             62451.3

#        20         1      2.13         0  0.694686
0.0574727             250.398               62953

#        20         1      2.13         0  0.690131
0.0571576             251.624             63569.2

#        20         1      2.13         0  0.685636
0.0568939             252.739             64133.7

#        20         1      2.13         0  0.681199
0.0568678             253.856             64699.4

#        20         1      2.13         0  0.676819
0.056949             255.033             65302.5

#        20         1      2.13         0  0.672495
0.0570132             256.174             65885.5

#        20         1      2.13         0  0.668226
0.056742              257.26             66443.5

#        20         1      2.13         0  0.664011
0.0564516             258.372               67020

#        20         1      2.13         0  0.659848
0.0563421             259.424             67566.7

#        20         1      2.13         0  0.655738
0.0561394             260.556             68154.4

#        20         1      2.13         0  0.651678
0.0560441             261.642             68722.5

#        20         1      2.13         0  0.647668
0.0561398             262.703             69282.3

#        20         1      2.13         0  0.643708
0.0560427             263.878             69902.3

#        20         1      2.13         0  0.639795
0.0555294              264.88             70433.8

#        20         1      2.13         0   0.63593
0.0556972             265.929             70992.9

#        20         1      2.13         0  0.632111
0.0552636             267.025             71577.8

#        20         1      2.13         0  0.628338
0.0552859             268.016             72108.9

#        20         1      2.13         0   0.62461
0.0552054              269.01             72645.9

#        20         1      2.13         0  0.620925
0.0549531             270.043               73203

#        20         1      2.13         0  0.617284
0.0552946             271.109             73781.2

#        20         1      2.13         0  0.613685
0.0552803             272.129             74337.1

#        20         1      2.13         0  0.610128
0.054978             273.203             74924.6

#        20         1      2.13         0  0.606612
