#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.57         0        10
0.993324            -171.166             29350.6

#        20         1      1.57         0   9.13242
0.200499            -114.615             13141.3

#        20         1      1.57         0   8.40336
0.998863            -171.794             29530.7

#        20         1      1.57         0    7.7821
0.199142             -114.73             13165.5

#        20         1      1.57         0   7.24638
0.999285            -171.872             29550.7

#        20         1      1.57         0   6.77966
0.100195             -114.75             13169.6

#        20         1      1.57         0   6.36943
0.999502            -171.919             29562.6

#        20         1      1.57         0   6.00601
0.000238742            -114.725             13163.8

#        20         1      1.57         0   5.68182
0.999383            -171.902               29559

#        20         1      1.57         0   5.39084
0.999652            -171.932             29567.4

#        20         1      1.57         0   5.12821
0.999518             -171.92               29563

#        20         1      1.57         0   4.88998
0.464784             -114.42             13094.7

#        20         1      1.57         0    4.6729
0.0894015            -114.299             13067.8

#        20         1      1.57         0   4.47427
0.997988             -171.69               29509

#        20         1      1.57         0   4.29185
0.998843            -171.839             29540.3

#        20         1      1.57         0   4.12371
0.999863            -171.934             29564.9

#        20         1      1.57         0   3.96825
0.999727            -171.898             29553.5

#        20         1      1.57         0   3.82409
0.885175            -162.215             26798.4

#        20         1      1.57         0   3.69004
0.736063            -151.978             23898.1

#        20         1      1.57         0   3.56506
0.999345            -171.762             29509.5

#        20         1      1.57         0   3.44828
0.999639            -171.745             29501.1

#        20         1      1.57         0    3.3389
0.744398            -152.588             24106.8

#        20         1      1.57         0   3.23625
0.999258            -171.551             29437.1

#        20         1      1.57         0   3.13972
0.999226            -171.462             29405.9

#        20         1      1.57         0   3.04878
0.99902            -171.338             29363.2

#        20         1      1.57         0   2.96296
0.952838             -167.57             28311.6

#        20         1      1.57         0   2.88184
0.998455            -170.991             29248.4

#        20         1      1.57         0   2.80505
0.993284            -170.267             29037.1

#        20         1      1.57         0   2.73224
0.998545            -170.636             29123.1

#        20         1      1.57         0   2.66312
0.998225            -170.384               29039

#        20         1      1.57         0    2.5974
0.954681            -166.396             27938.4

#        20         1      1.57         0   2.53485
0.9972            -169.703             28812.6

#        20         1      1.57         0   2.47525
0.986688            -168.344               28424

#        20         1      1.57         0   2.41838
0.996668            -168.971             28564.2

#        20         1      1.57         0   2.36407
0.99622             -168.52             28412.7

#        20         1      1.57         0   2.31214
0.978258            -166.453               27835

#        20         1      1.57         0   2.26244
0.990835            -167.098             27967.6

#        20         1      1.57         0   2.21484
0.994472            -166.932             27883.4

#        20         1      1.57         0    2.1692
0.993788            -166.285             27669.1

#        20         1      1.57         0    2.1254
0.992909            -165.595             27443.8

#        20         1      1.57         0   2.08333
0.991951            -164.804             27186.2

#        20         1      1.57         0    2.0429
0.991283            -164.049             26936.6

#        20         1      1.57         0   2.00401
0.99035             -163.19             26657.7

#        20         1      1.57         0   1.96657
0.989158            -162.229               26350

#        20         1      1.57         0    1.9305
0.988089            -161.277             26044.9

#        20         1      1.57         0   1.89573
0.986946            -160.242             25715.8

#        20         1      1.57         0    1.8622
0.981609            -158.759               25274

#        20         1      1.57         0   1.82983
0.984356            -157.967             24996.4

#        20         1      1.57         0   1.79856
0.978622            -156.308               24513

#        20         1      1.57         0   1.76835
0.981111            -155.351             24186.3

#        20         1      1.57         0   1.73913
0.979781            -154.011             23771.7

#        20         1      1.57         0   1.71086
0.978075            -152.618             23349.1

#        20         1      1.57         0    1.6835
0.975863            -151.011             22869.4

#        20         1      1.57         0     1.657
0.974095            -149.371             22378.9

#        20         1      1.57         0   1.63132
0.972164            -147.787             21913.1

#        20         1      1.57         0   1.60643
0.970038            -146.018             21398.8

#        20         1      1.57         0   1.58228
0.967625            -144.205             20880.7

#        20         1      1.57         0   1.55885
0.95463             -141.28               20139

#        20         1      1.57         0    1.5361
0.959524            -140.007             19727.7

#        20         1      1.57         0     1.514
0.960431            -138.365             19245.3

#        20         1      1.57         0   1.49254
0.957713            -136.293             18682.1

#        20         1      1.57         0   1.47167
0.952702            -133.872             18055.1

#        20         1      1.57         0   1.45138
0.951814             -131.83             17499.2

#        20         1      1.57         0   1.43164
0.948685            -129.426             16879.6

#        20         1      1.57         0   1.41243
0.945549            -127.043             16274.4

#        20         1      1.57         0   1.39373
0.942483            -124.681             15684.6

#        20         1      1.57         0   1.37552
0.93839            -122.017             15041.3

#        20         1      1.57         0   1.35777
0.934787            -119.308             14396.1

#        20         1      1.57         0   1.34048
0.931321            -116.718             13788.4

#        20         1      1.57         0   1.32363
0.927439            -113.867             13139.5

#        20         1      1.57         0   1.30719
0.923223             -111.06             12517.4

#        20         1      1.57         0   1.29116
0.919307            -108.187               11896

#        20         1      1.57         0   1.27551
0.915136            -105.298             11286.8

#        20         1      1.57         0   1.26024
0.910312            -102.205             10658.7

#        20         1      1.57         0   1.24533
0.905937            -99.1681               10054

#        20         1      1.57         0   1.23077
0.899943            -95.8021             9418.91

#        20         1      1.57         0   1.21655
0.895707            -92.6406             8826.74

#        20         1      1.57         0   1.20265
0.891118            -89.3672             8235.09

#        20         1      1.57         0   1.18906
0.88588            -86.0503             7664.69

#        20         1      1.57         0   1.17578
0.880147            -82.5306             7083.68

#        20         1      1.57         0   1.16279
0.874437            -78.9077              6507.4

#        20         1      1.57         0   1.15009
0.868607            -75.3038             5959.57

#        20         1      1.57         0   1.13766
0.862617            -71.7515             5452.15

#        20         1      1.57         0   1.12549
0.85617             -67.917             4930.62

#        20         1      1.57         0   1.11359
0.849803            -64.1904             4450.01

#        20         1      1.57         0   1.10193
0.843075            -60.3289             3981.56

#        20         1      1.57         0   1.09051
0.835774            -56.3269             3531.93

#        20         1      1.57         0   1.07933
0.827018            -51.9503             3077.46

#        20         1      1.57         0   1.06838
0.820864            -48.1161             2697.93

#        20         1      1.57         0   1.05764
0.812926            -43.9631             2340.33

#        20         1      1.57         0   1.04712
0.804486            -39.8133             2008.56

#        20         1      1.57         0   1.03681
0.796426            -35.4689             1694.56

#        20         1      1.57         0   1.02669
0.787104            -31.0168             1421.23

#        20         1      1.57         0   1.01678
0.775821            -26.2346             1172.97

#        20         1      1.57         0   1.00705
0.768045            -21.7705             963.307

#        20         1      1.57         0  0.997506
0.755494            -16.8162             812.874

#        20         1      1.57         0  0.988142
0.746149            -12.2069             685.894

#        20         1      1.57         0  0.978953
0.73283            -6.84796             616.254

#        20         1      1.57         0  0.969932
0.721565            -2.02843              601.46

#        20         1      1.57         0  0.961076
0.705152             3.62804             652.524

#        20         1      1.57         0  0.952381
0.686712             9.86075             776.555

#        20         1      1.57         0  0.943841
0.671524             14.8894             926.053

#        20         1      1.57         0  0.935454
0.655303              20.643             1159.88

#        20         1      1.57         0  0.927214
0.626945             27.8625             1582.49

#        20         1      1.57         0  0.919118
0.605581             33.8313             1966.57

#        20         1      1.57         0  0.911162
0.575807             40.9242             2552.02

#        20         1      1.57         0  0.903342
0.548394              47.901             3180.38

#        20         1      1.57         0  0.895656
0.516333             54.3807             3876.31

#        20         1      1.57         0  0.888099
0.486221             61.0662             4628.25

#        20         1      1.57         0  0.880669
0.438781              69.967             5775.81

#        20         1      1.57         0  0.873362
0.417223             74.9169             6455.48

#        20         1      1.57         0  0.866176
