#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.34         0        10
0.999793            -263.939             69669.8

#        20         1      1.34         0   9.13242
0.199997            -197.494             39008.3

#        20         1      1.34         0   8.40336
0.000305287            -197.523             39019.2

#        20         1      1.34         0    7.7821
0.400079            -197.544             39026.6

#        20         1      1.34         0   7.24638
0.999231            -263.855             69635.6

#        20         1      1.34         0   6.77966
0.999719            -263.932             69667.9

#        20         1      1.34         0   6.36943
0.000169412             -197.53             39021.4

#        20         1      1.34         0   6.00601
0.999656            -263.929             69667.4

#        20         1      1.34         0   5.68182
0.999933            -263.976             69687.7

#        20         1      1.34         0   5.39084
0.999658            -263.928             69666.9

#        20         1      1.34         0   5.12821
0.999887            -263.965             69683.4

#        20         1      1.34         0   4.88998
0.255576            -197.258             38913.8

#        20         1      1.34         0    4.6729
0.99978            -263.949             69675.1

#        20         1      1.34         0   4.47427
0.999777            -263.947             69673.7

#        20         1      1.34         0   4.29185
0.888095            -253.144             64699.2

#        20         1      1.34         0   4.12371
0.999878            -263.952             69676.2

#        20         1      1.34         0   3.96825
0.832153            -247.544             62136.5

#        20         1      1.34         0   3.82409
0.961609            -259.517             67639.9

#        20         1      1.34         0   3.69004
0.999837            -263.911             69653.9

#        20         1      1.34         0   3.56506
0.999594            -263.859             69629.6

#        20         1      1.34         0   3.44828
0.999788            -263.855               69624

#        20         1      1.34         0    3.3389
0.999659            -263.806             69599.8

#        20         1      1.34         0   3.23625
0.860012            -251.513             63998.9

#        20         1      1.34         0   3.13972
0.99954            -263.693             69540.5

#        20         1      1.34         0   3.04878
0.985751            -262.125             68824.7

#        20         1      1.34         0   2.96296
0.999496            -263.558             69467.7

#        20         1      1.34         0   2.88184
0.999336            -263.445             69410.2

#        20         1      1.34         0   2.80505
0.961452            -260.058             67874.8

#        20         1      1.34         0   2.73224
0.981617            -261.542             68535.6

#        20         1      1.34         0   2.66312
0.998838            -263.016             69186.7

#        20         1      1.34         0    2.5974
0.998837            -262.857             69101.3

#        20         1      1.34         0   2.53485
0.993234            -262.044             68723.6

#        20         1      1.34         0   2.47525
0.998394            -262.418               68872

#        20         1      1.34         0   2.41838
0.99817            -262.176             68746.2

#        20         1      1.34         0   2.36407
0.997698            -261.843               68575

#        20         1      1.34         0   2.31214
0.997401            -261.526             68409.5

#        20         1      1.34         0   2.26244
0.997141            -261.183             68229.5

#        20         1      1.34         0   2.21484
0.996914            -260.816             68037.9

#        20         1      1.34         0    2.1692
0.991355            -259.809             67559.6

#        20         1      1.34         0    2.1254
0.995979            -259.917             67574.1

#        20         1      1.34         0   2.08333
0.995449            -259.417             67314.7

#        20         1      1.34         0    2.0429
0.989637            -258.271             66775.2

#        20         1      1.34         0   2.00401
0.994254            -258.271             66726.5

#        20         1      1.34         0   1.96657
0.993581            -257.627             66396.2

#        20         1      1.34         0    1.9305
0.986472            -256.296             65772.4

#        20         1      1.34         0   1.89573
0.99228            -256.224             65679.2

#        20         1      1.34         0    1.8622
0.991571            -255.461             65290.2

#        20         1      1.34         0   1.82983
0.990719            -254.679             64894.9

#        20         1      1.34         0   1.79856
0.989885            -253.764             64430.7

#        20         1      1.34         0   1.76835
0.988958            -252.817             63953.5

#        20         1      1.34         0   1.73913
0.987946            -251.835             63460.8

#        20         1      1.34         0   1.71086
0.985574            -250.612             62875.5

#        20         1      1.34         0    1.6835
0.985523             -249.65             62374.7

#        20         1      1.34         0     1.657
0.983169             -248.36             61750.1

#        20         1      1.34         0   1.63132
0.983262            -247.438             61280.7

#        20         1      1.34         0   1.60643
0.971395            -244.949             60165.1

#        20         1      1.34         0   1.58228
0.980623            -244.829             60003.8

#        20         1      1.34         0   1.55885
0.97915            -243.472             59346.5

#        20         1      1.34         0    1.5361
0.977781            -242.044             58654.7

#        20         1      1.34         0     1.514
0.975482            -240.468             57909.5

#        20         1      1.34         0   1.49254
0.974477            -239.046             57225.2

#        20         1      1.34         0   1.47167
0.971425            -237.264             56397.5

#        20         1      1.34         0   1.45138
0.970462            -235.755             55681.9

#        20         1      1.34         0   1.43164
0.966812            -233.907             54835.6

#        20         1      1.34         0   1.41243
0.967206            -232.344             54086.3

#        20         1      1.34         0   1.39373
0.965219            -230.446             53214.6

#        20         1      1.34         0   1.37552
0.962034            -228.402             52297.7

#        20         1      1.34         0   1.35777
0.959153            -226.417             51402.2

#        20         1      1.34         0   1.34048
0.958403            -224.619             50585.9

#        20         1      1.34         0   1.32363
0.956357            -222.499             49639.9

#        20         1      1.34         0   1.30719
0.954141            -220.477             48748.3

#        20         1      1.34         0   1.29116
0.951659            -218.315             47806.2

#        20         1      1.34         0   1.27551
0.949063            -215.986             46801.1

#        20         1      1.34         0   1.26024
0.946308            -213.753             45853.5

#        20         1      1.34         0   1.24533
0.943698            -211.376             44848.5

#        20         1      1.34         0   1.23077
0.940666            -208.862             43799.3

#        20         1      1.34         0   1.21655
0.937702            -206.385               42781

#        20         1      1.34         0   1.20265
0.934943             -203.92             41773.9

#        20         1      1.34         0   1.18906
0.931739            -201.332               40738

#        20         1      1.34         0   1.17578
0.928504            -198.562             39636.6

#        20         1      1.34         0   1.16279
0.925224            -195.876             38588.1

#        20         1      1.34         0   1.15009
0.922059            -193.251             37573.3

#        20         1      1.34         0   1.13766
0.918434            -190.303             36453.5

#        20         1      1.34         0   1.12549
0.914729            -187.457             35390.8

#        20         1      1.34         0   1.11359
0.911223            -184.581               34326

#        20         1      1.34         0   1.10193
0.907181            -181.383             33171.9

#        20         1      1.34         0   1.09051
0.903047            -178.423             32121.8

#        20         1      1.34         0   1.07933
0.899312            -175.265             31009.3

#        20         1      1.34         0   1.06838
0.895476            -172.241             29964.8

#        20         1      1.34         0   1.05764
0.891023            -168.938             28852.9

#        20         1      1.34         0   1.04712
0.886799            -165.718             27789.2

#        20         1      1.34         0   1.03681
0.881939            -162.153             26634.6

#        20         1      1.34         0   1.02669
0.877436             -158.85             25588.6

#        20         1      1.34         0   1.01678
