#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.31         0        10
0.200277            -595.942              355150

#        20         1      0.31         0   9.13242
0.999351            -675.877              456823

#        20         1      0.31         0   8.40336
0.999156            -675.838              456777

#        20         1      0.31         0    7.7821
0.199892            -595.965              355179

#        20         1      0.31         0   7.24638
0.999753             -675.94              456904

#        20         1      0.31         0   6.77966
0.100132            -595.969              355182

#        20         1      0.31         0   6.36943
0.999917            -675.971              456943

#        20         1      0.31         0   6.00601
0.998674            -675.706              456625

#        20         1      0.31         0   5.68182
0.999707            -675.935              456898

#        20         1      0.31         0   5.39084
0.0999646            -595.966              355180

#        20         1      0.31         0   5.12821
0.999765            -675.947              456913

#        20         1      0.31         0   4.88998
0.999621            -675.923              456883

#        20         1      0.31         0    4.6729
0.599889            -595.921              355125

#        20         1      0.31         0   4.47427
0.199897            -595.896              355096

#        20         1      0.31         0   4.29185
0.0999867            -595.866              355060

#        20         1      0.31         0   4.12371
0.999866            -675.962              456931

#        20         1      0.31         0   3.96825
0.99991            -675.967              456938

#        20         1      0.31         0   3.82409
0.482377            -595.732              354901

#        20         1      0.31         0   3.69004
0.999931             -675.97              456942

#        20         1      0.31         0   3.56506
0.999919             -675.97              456941

#        20         1      0.31         0   3.44828
0.999956            -675.975              456948

#        20         1      0.31         0    3.3389
0.999765            -675.937              456900

#        20         1      0.31         0   3.23625
0.999934            -675.964              456934

#        20         1      0.31         0   3.13972
0.148579            -595.067              354110

#        20         1      0.31         0   3.04878
0.999962            -675.966              456936

#        20         1      0.31         0   2.96296
0.999898            -675.943              456906

#        20         1      0.31         0   2.88184
0.999911            -675.938              456899

#        20         1      0.31         0   2.80505
0.999802            -675.907              456860

#        20         1      0.31         0   2.73224
0.999744            -675.891              456838

#        20         1      0.31         0   2.66312
0.999909            -675.899              456845

#        20         1      0.31         0    2.5974
0.998083            -675.574              456452

#        20         1      0.31         0   2.53485
0.99981            -675.833              456760

#        20         1      0.31         0   2.47525
0.99967             -675.79              456702

#        20         1      0.31         0   2.41838
0.99983            -675.785              456692

#        20         1      0.31         0   2.36407
0.906791             -664.97              442986

#        20         1      0.31         0   2.31214
0.999694            -675.672              456541

#        20         1      0.31         0   2.26244
0.999615            -675.603              456448

