#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.96         0        10
7.44758e-06          0.00822999             1.15532

#        20         1      1.96         0   9.13242
1.39482e-05          0.00783868             1.23898

#        20         1      1.96         0   8.40336
5.37823e-06          0.00719701             1.06203

#        20         1      1.96         0    7.7821
1.09172e-05          0.00908844             1.12985

#        20         1      1.96         0   7.24638
2.24346e-05          0.00846659             1.05686

#        20         1      1.96         0   6.77966
7.22718e-06          0.00760205             0.93189

#        20         1      1.96         0   6.36943
2.43672e-05           0.0129531             1.12419

#        20         1      1.96         0   6.00601
2.36026e-05           0.0200342             1.01735

#        20         1      1.96         0   5.68182
3.56527e-05           0.0299286             1.16144

#        20         1      1.96         0   5.39084
5.9017e-05           0.0466927             1.09202

#        20         1      1.96         0   5.12821
9.23959e-05           0.0782241             1.28069

#        20         1      1.96         0   4.88998
0.000155762            0.117184             1.28781

#        20         1      1.96         0    4.6729
0.000214479            0.173146              1.4464

#        20         1      1.96         0   4.47427
0.000311864             0.25822             1.50151

#        20         1      1.96         0   4.29185
0.000439261            0.371632             1.88594

#        20         1      1.96         0   4.12371
0.000607663            0.518356             2.29213

#        20         1      1.96         0   3.96825
0.000814422            0.714816             3.02228

#        20         1      1.96         0   3.82409
0.0010335             0.95202             3.83845

#        20         1      1.96         0   3.69004
0.00126838             1.22901              5.1114

#        20         1      1.96         0   3.56506
0.0015712             1.59928             6.96001

#        20         1      1.96         0   3.44828
0.00188364             2.04242             9.43316

#        20         1      1.96         0    3.3389
0.00224916             2.57047             12.9718

#        20         1      1.96         0   3.23625
0.00259245             3.14285             17.4025

#        20         1      1.96         0   3.13972
0.00299165             3.88155             24.3556

#        20         1      1.96         0   3.04878
0.00341465             4.66376             32.5711

#        20         1      1.96         0   2.96296
0.00388298             5.63499             44.7468

#        20         1      1.96         0   2.88184
0.00439919              6.7063             60.3287

#        20         1      1.96         0   2.80505
0.00489529             7.87552             79.8823

#        20         1      1.96         0   2.73224
0.00551652             9.23987             106.607

#        20         1      1.96         0   2.66312
0.0061394             10.7171             139.253

#        20         1      1.96         0    2.5974
0.00691004             12.4601             183.841

#        20         1      1.96         0   2.53485
0.00770531              14.255              235.59

#        20         1      1.96         0   2.47525
0.00857312             16.2624              301.74

#        20         1      1.96         0   2.41838
0.00947569             18.4045              381.18

#        20         1      1.96         0   2.36407
0.0107129             20.8015             481.022

#        20         1      1.96         0   2.31214
0.011907             23.3694             600.148

#        20         1      1.96         0   2.26244
0.0139658             26.2795             751.805

#        20         1      1.96         0   2.21484
0.0149561              29.183             918.787

#        20         1      1.96         0    2.1692
0.76712             5.82033             282.737

#        20         1      1.96         0    2.1254
0.0204527             35.9814             1379.24

#        20         1      1.96         0   2.08333
0.765134              10.057             403.401

#        20         1      1.96         0    2.0429
0.851875              8.6055              303.11

#        20         1      1.96         0   2.00401
0.956247              6.2682             119.311

#        20         1      1.96         0   1.96657
0.890652             11.4953             339.437

#        20         1      1.96         0    1.9305
0.949947              10.986             214.043

#        20         1      1.96         0   1.89573
0.919766             14.8191             377.386

#        20         1      1.96         0    1.8622
0.934252             16.8191             407.995

#        20         1      1.96         0   1.82983
0.925924             20.0914             543.994

#        20         1      1.96         0   1.79856
0.921418             23.3297             687.209

