#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.43         0        10
0.998206            -227.671             51860.9

#        20         1      1.43         0   9.13242
0.0994816            -165.064             27250.4

#        20         1      1.43         0   8.40336
0.999222            -227.857             51929.1

#        20         1      1.43         0    7.7821
0.000688305            -165.048             27247.9

#        20         1      1.43         0   7.24638
0.998717            -227.777             51903.9

#        20         1      1.43         0   6.77966
0.200039            -165.135               27273

#        20         1      1.43         0   6.36943
0.999634            -227.925             51956.6

#        20         1      1.43         0   6.00601
0.999382            -227.884               51943

#        20         1      1.43         0   5.68182
0.999609            -227.922             51956.6

#        20         1      1.43         0   5.39084
0.999541            -227.913             51954.8

#        20         1      1.43         0   5.12821
0.999937            -227.976             51977.3

#        20         1      1.43         0   4.88998
0.0775483             -164.86             27182.7

#        20         1      1.43         0    4.6729
0.999561            -227.921             51955.6

#        20         1      1.43         0   4.47427
0.999208            -227.875               51938

#        20         1      1.43         0   4.29185
0.268903             -164.31               27002

#        20         1      1.43         0   4.12371
0.577297            -194.249             38760.6

#        20         1      1.43         0   3.96825
0.999796             -227.92             51953.6

#        20         1      1.43         0   3.82409
0.917102            -220.085             48888.4

#        20         1      1.43         0   3.69004
0.999774            -227.883             51936.7

#        20         1      1.43         0   3.56506
0.999396            -227.813             51908.1

#        20         1      1.43         0   3.44828
0.914793            -220.082             48897.3

#        20         1      1.43         0    3.3389
0.99925             -227.73             51869.8

#        20         1      1.43         0   3.23625
0.999434            -227.686             51849.2

#        20         1      1.43         0   3.13972
0.999202            -227.601             51811.2

#        20         1      1.43         0   3.04878
0.999201             -227.51             51769.9

#        20         1      1.43         0   2.96296
0.99922            -227.433             51732.9

#        20         1      1.43         0   2.88184
0.979852            -225.395             50942.1

#        20         1      1.43         0   2.80505
0.999125            -227.186             51619.9

#        20         1      1.43         0   2.73224
0.998951            -227.022             51546.2

#        20         1      1.43         0   2.66312
0.998496            -226.791             51445.4

#        20         1      1.43         0    2.5974
0.998484             -226.61             51360.7

#        20         1      1.43         0   2.53485
0.998156            -226.341             51240.5

#        20         1      1.43         0   2.47525
0.998046            -226.095             51128.7

#        20         1      1.43         0   2.41838
0.991143            -225.066             50720.4

#        20         1      1.43         0   2.36407
0.997005            -225.402             50822.3

#        20         1      1.43         0   2.31214
0.996911             -225.02               50647

#        20         1      1.43         0   2.26244
0.996598            -224.631             50472.6

#        20         1      1.43         0   2.21484
0.968213            -221.394             49244.6

#        20         1      1.43         0    2.1692
0.995329             -223.64             50034.4

#        20         1      1.43         0    2.1254
0.995069            -223.137             49807.6

#        20         1      1.43         0   2.08333
0.994342            -222.526             49537.5

#        20         1      1.43         0    2.0429
0.985204            -220.912             48904.9

#        20         1      1.43         0   2.00401
0.993101            -221.246             48973.5

#        20         1      1.43         0   1.96657
0.99233            -220.529             48658.5

#        20         1      1.43         0    1.9305
0.991489            -219.725               48308

#        20         1      1.43         0   1.89573
0.982148            -217.946             47605.1

#        20         1      1.43         0    1.8622
0.989529            -217.945             47533.9

#        20         1      1.43         0   1.82983
0.988581            -217.058             47151.1

#        20         1      1.43         0   1.79856
0.987763            -216.113             46741.6

#        20         1      1.43         0   1.76835
0.980986            -214.333             46037.4

#        20         1      1.43         0   1.73913
0.985278            -213.865             45784.1

#        20         1      1.43         0   1.71086
0.983967             -212.69             45287.4

#        20         1      1.43         0    1.6835
0.982757            -211.541             44801.3

#        20         1      1.43         0     1.657
0.981309            -210.268             44269.2

#        20         1      1.43         0   1.63132
0.97985             -208.84             43674.9

#        20         1      1.43         0   1.60643
0.971251            -206.702             42855.5

#        20         1      1.43         0   1.58228
0.976713            -206.006             42506.2

#        20         1      1.43         0   1.55885
0.974788            -204.412             41859.4

#        20         1      1.43         0    1.5361
0.967006            -202.197             41017.9

#        20         1      1.43         0     1.514
0.96562            -200.489             40332.8

#        20         1      1.43         0   1.49254
0.968301            -199.306             39822.9

#        20         1      1.43         0   1.47167
0.967195            -197.667               39169

#        20         1      1.43         0   1.45138
0.965228            -195.877             38467.6

#        20         1      1.43         0   1.43164
0.960637            -193.597             37608.8

#        20         1      1.43         0   1.41243
0.960629            -191.938             36951.6

#        20         1      1.43         0   1.39373
0.958247             -189.87             36169.2

#        20         1      1.43         0   1.37552
0.952641            -187.404             35276.2

#        20         1      1.43         0   1.35777
0.952984            -185.454             34525.2

#        20         1      1.43         0   1.34048
0.95016             -183.37             33765.4

#        20         1      1.43         0   1.32363
0.945865             -180.88             32883.1

#        20         1      1.43         0   1.30719
0.94496            -178.798             32119.8

#        20         1      1.43         0   1.29116
0.939883              -176.1             31192.4

#        20         1      1.43         0   1.27551
0.938588            -173.677             30333.9

#        20         1      1.43         0   1.26024
0.935368            -171.163             29477.1

#        20         1      1.43         0   1.24533
0.932519            -168.781             28670.9

#        20         1      1.43         0   1.23077
0.928621            -165.953             27735.1

#        20         1      1.43         0   1.21655
0.925294            -163.234             26848.8

#        20         1      1.43         0   1.20265
0.920962            -160.266             25903.5

#        20         1      1.43         0   1.18906
0.917992            -157.541               25039

#        20         1      1.43         0   1.17578
0.91353            -154.501               24107

#        20         1      1.43         0   1.16279
0.909327            -151.655             23249.6

#        20         1      1.43         0   1.15009
0.90549            -148.608             22342.9

#        20         1      1.43         0   1.13766
0.901656            -145.539             21446.2

#        20         1      1.43         0   1.12549
0.897729            -142.397             20547.5

#        20         1      1.43         0   1.11359
0.893079            -139.144             19645.1

#        20         1      1.43         0   1.10193
0.888396            -135.699             18704.3

#        20         1      1.43         0   1.09051
0.883737            -132.405             17831.1

#        20         1      1.43         0   1.07933
0.878744            -128.993             16957.8

#        20         1      1.43         0   1.06838
0.873973            -125.616               16108

#        20         1      1.43         0   1.05764
0.868933            -122.185             15265.6

#        20         1      1.43         0   1.04712
0.863537             -118.54             14403.8

#        20         1      1.43         0   1.03681
0.857972            -114.767             13540.7

#        20         1      1.43         0   1.02669
0.851836            -110.972             12704.3

#        20         1      1.43         0   1.01678
0.84618            -107.221             11893.2

#        20         1      1.43         0   1.00705
0.84011             -103.36             11094.5

#        20         1      1.43         0  0.997506
0.833807            -99.4241             10315.7

#        20         1      1.43         0  0.988142
0.826255            -94.9136             9457.66

#        20         1      1.43         0  0.978953
0.82052            -91.3351             8799.59

#        20         1      1.43         0  0.969932
0.812539             -86.823             8019.65

#        20         1      1.43         0  0.961076
0.805764            -82.6879              7332.8

#        20         1      1.43         0  0.952381
0.797649             -78.152             6635.37

#        20         1      1.43         0  0.943841
0.788855            -73.3584             5928.52

#        20         1      1.43         0  0.935454
0.781373            -69.3657             5377.39

#        20         1      1.43         0  0.927214
0.771775            -64.5046             4759.15

#        20         1      1.43         0  0.919118
0.762932            -59.7185             4175.66

#        20         1      1.43         0  0.911162
0.750589            -54.1586              3582.8

#        20         1      1.43         0  0.903342
0.73945            -48.9869             3104.46

#        20         1      1.43         0  0.895656
0.726574            -43.4334             2615.47

#        20         1      1.43         0  0.888099
0.715476            -38.4987             2245.16

#        20         1      1.43         0  0.880669
0.700075            -32.4938             1858.96

#        20         1      1.43         0  0.873362
0.684104            -26.1959             1537.04

#        20         1      1.43         0  0.866176
0.664982            -19.9034             1302.93

#        20         1      1.43         0  0.859107
0.641627            -12.8425             1146.07

#        20         1      1.43         0  0.852152
0.615283            -5.59995             1090.82

#        20         1      1.43         0  0.845309
0.592981             1.05179             1074.28

#        20         1      1.43         0  0.838574
0.564184             8.79136             1190.82

#        20         1      1.43         0  0.831947
0.536273             15.8968             1365.72

#        20         1      1.43         0  0.825423
0.509876             22.7935             1660.75

#        20         1      1.43         0  0.819001
0.471462             30.8944             2091.65

#        20         1      1.43         0  0.812678
0.441836             37.4581              2502.1

#        20         1      1.43         0  0.806452
0.415399             44.0298             3004.84

#        20         1      1.43         0   0.80032
0.38922             49.6146             3474.21

#        20         1      1.43         0  0.794281
0.354713             56.4927             4136.66

#        20         1      1.43         0  0.788333
0.33179             62.1098             4760.17

#        20         1      1.43         0  0.782473
0.312986             66.6036             5273.82

#        20         1      1.43         0  0.776699
0.294121             71.1489             5852.23

#        20         1      1.43         0   0.77101
0.274934             75.5586             6448.47

#        20         1      1.43         0  0.765404
0.253279              80.088             7092.03

#        20         1      1.43         0  0.759878
0.242263             83.2552             7600.32

#        20         1      1.43         0  0.754432
0.233393             86.3003             8081.39

#        20         1      1.43         0  0.749064
0.217214               90.31             8749.21

#        20         1      1.43         0  0.743771
0.205233              93.377             9285.68

#        20         1      1.43         0  0.738552
0.198981             95.9939             9762.66

#        20         1      1.43         0  0.733407
0.19315             98.2754             10193.1

#        20         1      1.43         0  0.728332
0.185281             101.033             10724.3

#        20         1      1.43         0  0.723327
0.174959              104.17             11338.8

#        20         1      1.43         0  0.718391
0.167911              106.55             11831.4

#        20         1      1.43         0  0.713521
0.162102             109.007             12346.9

#        20         1      1.43         0  0.708717
0.157174             110.898             12753.4

#        20         1      1.43         0  0.703977
0.150665             113.157             13243.7

#        20         1      1.43         0  0.699301
0.148738             114.878             13637.8

#        20         1      1.43         0  0.694686
0.144259             117.195             14163.2

#        20         1      1.43         0  0.690131
0.141895             118.947             14570.7

#        20         1      1.43         0  0.685636
0.136844             120.896             15026.4

#        20         1      1.43         0  0.681199
0.13387             122.863             15499.5

#        20         1      1.43         0  0.676819
0.129888             124.318             15856.6

#        20         1      1.43         0  0.672495
0.127993             126.244             16331.9

#        20         1      1.43         0  0.668226
0.12534             127.824             16728.9

#        20         1      1.43         0  0.664011
0.122025             129.582             17176.9

#        20         1      1.43         0  0.659848
0.11939             131.095             17567.8

#        20         1      1.43         0  0.655738
0.117413             132.576             17956.8

#        20         1      1.43         0  0.651678
0.114377             134.197             18382.2

#        20         1      1.43         0  0.647668
0.114222             135.488             18728.7

#        20         1      1.43         0  0.643708
0.11059              137.22             19195.6

#        20         1      1.43         0  0.639795
0.10964              138.56             19564.4

#        20         1      1.43         0   0.63593
0.108064              139.97             19951.2

#        20         1      1.43         0  0.632111
0.104852             141.254               20311

#        20         1      1.43         0  0.628338
0.104956             142.673             20711.2

#        20         1      1.43         0   0.62461
0.103246             143.901             21064.3

#        20         1      1.43         0  0.620925
0.101045             145.251             21448.3

#        20         1      1.43         0  0.617284
0.0995498             146.612             21839.9

#        20         1      1.43         0  0.613685
0.0990605              147.97             22243.4

#        20         1      1.43         0  0.610128
0.0972333              149.02             22553.2

#        20         1      1.43         0  0.606612
0.0959039             150.271             22927.4

#        20         1      1.43         0  0.603136
0.0939401             151.625             23332.2

#        20         1      1.43         0    0.5997
0.0948516             152.531             23605.3

#        20         1      1.43         0  0.596303
0.0930676             153.766               23985

#        20         1      1.43         0  0.592944
0.0915334              154.93             24339.6

#        20         1      1.43         0  0.589623
0.0904602              155.98             24664.9

#        20         1      1.43         0  0.586338
0.089068             157.287             25074.6

#        20         1      1.43         0   0.58309
0.088552             158.275             25384.5

#        20         1      1.43         0  0.579878
0.087811             159.335             25718.5

#        20         1      1.43         0  0.576701
0.086254             160.282             26020.5

#        20         1      1.43         0  0.573559
0.085477             161.548             26428.7

#        20         1      1.43         0  0.570451
0.0845706             162.515             26740.8

#        20         1      1.43         0  0.567376
0.0839656             163.426             27038.4

#        20         1      1.43         0  0.564334
