#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.67         0        10
0.199985            -78.6536             6192.39

#        20         1      1.67         0   9.13242
0.999144            -131.864               17397

#        20         1      1.67         0   8.40336
0.997658            -131.692             17364.4

#        20         1      1.67         0    7.7821
0.999664            -131.938             17412.4

#        20         1      1.67         0   7.24638
0.0999835            -78.7613             6205.05

#        20         1      1.67         0   6.77966
0.159844            -78.7367             6201.92

#        20         1      1.67         0   6.36943
0.998931            -131.862             17398.5

#        20         1      1.67         0   6.00601
0.299788            -78.6889             6195.03

#        20         1      1.67         0   5.68182
0.999723            -131.945             17415.2

#        20         1      1.67         0   5.39084
0.999862            -131.966             17418.9

#        20         1      1.67         0   5.12821
0.03865            -78.5117             6166.69

#        20         1      1.67         0   4.88998
0.999329            -131.896             17405.2

#        20         1      1.67         0    4.6729
0.999663            -131.928             17410.6

#        20         1      1.67         0   4.47427
0.999808            -131.939             17411.4

#        20         1      1.67         0   4.29185
0.999731            -131.915             17407.2

#        20         1      1.67         0   4.12371
0.433179            -91.9535             9048.59

#        20         1      1.67         0   3.96825
0.999478            -131.839               17389

#        20         1      1.67         0   3.82409
0.999721            -131.841             17387.2

#        20         1      1.67         0   3.69004
0.653115            -107.943             12429.9

#        20         1      1.67         0   3.56506
0.999192            -131.689             17349.9

#        20         1      1.67         0   3.44828
0.882708            -123.746             15711.6

#        20         1      1.67         0    3.3389
0.999339            -131.553             17312.5

#        20         1      1.67         0   3.23625
0.999339            -131.459             17285.3

#        20         1      1.67         0   3.13972
0.999221            -131.331             17252.9

#        20         1      1.67         0   3.04878
0.992686            -130.705             17117.5

#        20         1      1.67         0   2.96296
0.998405            -130.943             17155.2

#        20         1      1.67         0   2.88184
0.985858            -129.715             16898.4

#        20         1      1.67         0   2.80505
0.998156            -130.506             17040.7

#        20         1      1.67         0   2.73224
0.997983            -130.236             16969.4

#        20         1      1.67         0   2.66312
0.997608            -129.918             16887.3

#        20         1      1.67         0    2.5974
0.997045            -129.551             16794.6

