#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.92         0        10
0.200025            -351.977              123891

#        20         1      0.92         0   9.13242
0.999904            -431.971              186604

#        20         1      0.92         0   8.40336
0.999857            -431.966              186600

#        20         1      0.92         0    7.7821
0.999943            -431.979              186611

#        20         1      0.92         0   7.24638
0.999915            -431.975              186607

#        20         1      0.92         0   6.77966
0.999901             -431.97              186604

#        20         1      0.92         0   6.36943
0.278872            -351.739              123724

#        20         1      0.92         0   6.00601
0.999781            -431.953              186591

#        20         1      0.92         0   5.68182
0.999889             -431.97              186604

#        20         1      0.92         0   5.39084
0.999907            -431.972              186605

#        20         1      0.92         0   5.12821
0.329507             -361.85              131712

#        20         1      0.92         0   4.88998
0.999977            -431.987              186617

#        20         1      0.92         0    4.6729
0.999973            -431.986              186616

#        20         1      0.92         0   4.47427
0.99457             -431.14              185955

#        20         1      0.92         0   4.29185
0.919642            -422.689              179355

#        20         1      0.92         0   4.12371
0.999742            -431.946              186585

#        20         1      0.92         0   3.96825
0.999774            -431.951              186588

#        20         1      0.92         0   3.82409
0.957919            -427.654              183240

#        20         1      0.92         0   3.69004
0.999774            -431.942              186580

#        20         1      0.92         0   3.56506
0.97843            -429.602              184759

#        20         1      0.92         0   3.44828
0.999896            -431.945              186582

#        20         1      0.92         0    3.3389
0.999829            -431.925              186565

#        20         1      0.92         0   3.23625
0.999767            -431.903              186547

#        20         1      0.92         0   3.13972
0.986343            -430.082              185130

#        20         1      0.92         0   3.04878
0.999699             -431.85              186502

#        20         1      0.92         0   2.96296
0.999645             -431.82              186477

#        20         1      0.92         0   2.88184
0.999783            -431.805              186461

#        20         1      0.92         0   2.80505
0.999556            -431.733              186401

#        20         1      0.92         0   2.73224
0.99927            -431.601              186295

#        20         1      0.92         0   2.66312
0.997501            -431.302              186058

#        20         1      0.92         0    2.5974
0.999439            -431.537              186232

#        20         1      0.92         0   2.53485
0.999498            -431.462              186166

#        20         1      0.92         0   2.47525
0.999348            -431.351              186073

#        20         1      0.92         0   2.41838
0.99928             -431.23              185968

#        20         1      0.92         0   2.36407
0.998968            -431.073              185837

#        20         1      0.92         0   2.31214
0.968938             -427.47              183048

#        20         1      0.92         0   2.26244
0.995772            -430.265              185185

#        20         1      0.92         0   2.21484
0.998744            -430.584              185412

