#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.04         0        10
0.999777            -783.949              614585

#        20         1      0.04         0   9.13242
0.0999777            -703.977              495588

#        20         1      0.04         0   8.40336
0.999827            -783.959              614599

#        20         1      0.04         0    7.7821
0.999864            -783.963              614605

#        20         1      0.04         0   7.24638
0.999901            -783.966              614611

#        20         1      0.04         0   6.77966
0.99983            -783.958              614599

#        20         1      0.04         0   6.36943
0.199999            -703.983              495596

#        20         1      0.04         0   6.00601
0.999958            -783.979              614630

#        20         1      0.04         0   5.68182
0.0999867            -703.978              495589

#        20         1      0.04         0   5.39084
0.999877            -783.965              614609

#        20         1      0.04         0   5.12821
0.99982            -783.952              614591

#        20         1      0.04         0   4.88998
0.999894            -783.968              614613

#        20         1      0.04         0    4.6729
0.999968            -783.983              614634

#        20         1      0.04         0   4.47427
4.48891e-05            -703.952              495554

#        20         1      0.04         0   4.29185
0.19996            -703.936              495530

#        20         1      0.04         0   4.12371
0.999769            -783.953              614590

#        20         1      0.04         0   3.96825
0.100012            -703.918              495503

#        20         1      0.04         0   3.82409
0.999845            -783.963              614606

#        20         1      0.04         0   3.69004
0.997977            -783.621              614124

#        20         1      0.04         0   3.56506
0.048868            -703.819              495365

#        20         1      0.04         0   3.44828
0.999819            -783.953              614592

#        20         1      0.04         0    3.3389
0.185267            -703.725              495234

#        20         1      0.04         0   3.23625
0.100663            -703.659              495142

#        20         1      0.04         0   3.13972
0.0535075            -703.575              495023

#        20         1      0.04         0   3.04878
0.15977            -703.478              494886

#        20         1      0.04         0   2.96296
0.103218            -703.352              494710

#        20         1      0.04         0   2.88184
0.999823            -783.943              614575

#        20         1      0.04         0   2.80505
0.999851            -783.933              614561

#        20         1      0.04         0   2.73224
0.999918            -783.945              614576

#        20         1      0.04         0   2.66312
0.999923            -783.932              614558

#        20         1      0.04         0    2.5974
0.999721             -783.89              614494

#        20         1      0.04         0   2.53485
0.966385            -778.696              606776

#        20         1      0.04         0   2.47525
0.872363            -767.896              590730

#        20         1      0.04         0   2.41838
0.999701            -783.835              614409

#        20         1      0.04         0   2.36407
0.999731            -783.823              614386

#        20         1      0.04         0   2.31214
0.999697             -783.78              614321

#        20         1      0.04         0   2.26244
0.922199            -774.012              599821

#        20         1      0.04         0   2.21484
0.999811            -783.732              614243

#        20         1      0.04         0    2.1692
0.979401            -780.882              610013

#        20         1      0.04         0    2.1254
0.999687            -783.621              614071

#        20         1      0.04         0   2.08333
0.999636            -783.553              613965

#        20         1      0.04         0    2.0429
0.999437            -783.453              613810

#        20         1      0.04         0   2.00401
0.928437            -774.759              600935

#        20         1      0.04         0   1.96657
0.974476            -779.852              608467

#        20         1      0.04         0    1.9305
0.985118            -780.965              610109

#        20         1      0.04         0   1.89573
0.983025            -781.212              610465

#        20         1      0.04         0    1.8622
0.99929            -782.961              613039

#        20         1      0.04         0   1.82983
0.999206            -782.826              612828

#        20         1      0.04         0   1.79856
0.999059            -782.662              612573

#        20         1      0.04         0   1.76835
0.998916            -782.492              612308

#        20         1      0.04         0   1.73913
0.974454             -779.36              607680

#        20         1      0.04         0   1.71086
0.998792            -782.144              611762

#        20         1      0.04         0    1.6835
0.998631            -781.925              611424

#        20         1      0.04         0     1.657
0.981469             -779.28              607515

#        20         1      0.04         0   1.63132
0.998311            -781.423              610639

#        20         1      0.04         0   1.60643
0.998085            -781.147              610210

#        20         1      0.04         0   1.58228
0.997987            -780.857              609756

#        20         1      0.04         0   1.55885
0.997766             -780.57              609311

#        20         1      0.04         0    1.5361
0.993304            -779.645              607927

#        20         1      0.04         0     1.514
0.997215            -779.892              608259

#        20         1      0.04         0   1.49254
0.997077            -779.498              607645

#        20         1      0.04         0   1.47167
0.996548            -779.062              606974

#        20         1      0.04         0   1.45138
0.996528            -778.717              606431

#        20         1      0.04         0   1.43164
0.996288            -778.277              605746

#        20         1      0.04         0   1.41243
0.995896            -777.783              604983

#        20         1      0.04         0   1.39373
0.995673            -777.289              604214

#        20         1      0.04         0   1.37552
0.991671            -776.191              602569

#        20         1      0.04         0   1.35777
0.994168            -776.076              602351

#        20         1      0.04         0   1.34048
0.991547            -775.251              601103

#        20         1      0.04         0   1.32363
0.994256            -775.096              600818

#        20         1      0.04         0   1.30719
0.993819            -774.504              599904

#        20         1      0.04         0   1.29116
0.985393            -772.579              597054

#        20         1      0.04         0   1.27551
0.992939            -773.121              597772

#        20         1      0.04         0   1.26024
0.988357            -771.779              595766

#        20         1      0.04         0   1.24533
0.992046            -771.694              595570

#        20         1      0.04         0   1.23077
0.986587            -770.314              593520

#        20         1      0.04         0   1.21655
0.98953            -769.936              592890

#        20         1      0.04         0   1.20265
0.988534            -768.974              591429

#        20         1      0.04         0   1.18906
0.98972            -768.382              590492

#        20         1      0.04         0   1.17578
0.989287            -767.496              589129

#        20         1      0.04         0   1.16279
0.988416            -766.503              587616

#        20         1      0.04         0   1.15009
0.988142            -765.639              586287

#        20         1      0.04         0   1.13766
0.980907            -763.661              583379

#        20         1      0.04         0   1.12549
0.98685            -763.646              583249

#        20         1      0.04         0   1.11359
0.986086            -762.574              581620

#        20         1      0.04         0   1.10193
0.985337            -761.411              579851

#        20         1      0.04         0   1.09051
0.984552            -760.285              578145

#        20         1      0.04         0   1.07933
0.981315            -758.688              575772

#        20         1      0.04         0   1.06838
