#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.85         0        10
0.999834            -459.961              211570

#        20         1      0.85         0   9.13242
0.999459            -459.909              211529

#        20         1      0.85         0   8.40336
0.100009            -379.975              144383

#        20         1      0.85         0    7.7821
0.999816            -459.956              211567

#        20         1      0.85         0   7.24638
0.999866            -459.961              211570

#        20         1      0.85         0   6.77966
0.999888            -459.969              211577

#        20         1      0.85         0   6.36943
0.999878            -459.965              211575

#        20         1      0.85         0   6.00601
0.19426            -379.814              144262

#        20         1      0.85         0   5.68182
0.999862            -459.961              211572

#        20         1      0.85         0   5.39084
0.0707775            -379.592              144094

#        20         1      0.85         0   5.12821
0.450556            -379.444              143982

#        20         1      0.85         0   4.88998
0.99996            -459.982              211588

#        20         1      0.85         0    4.6729
0.618588            -421.465              179274

#        20         1      0.85         0   4.47427
0.384469            -394.387              156575

#        20         1      0.85         0   4.29185
0.999883            -459.968              211576

#        20         1      0.85         0   4.12371
0.946541            -451.329              204339

#        20         1      0.85         0   3.96825
0.909139            -451.001              204068

#        20         1      0.85         0   3.82409
0.999753            -459.948              211559

#        20         1      0.85         0   3.69004
0.999782            -459.946              211557

#        20         1      0.85         0   3.56506
0.999859             -459.95              211560

#        20         1      0.85         0   3.44828
0.999908            -459.951              211560

#        20         1      0.85         0    3.3389
0.999896            -459.942              211552

#        20         1      0.85         0   3.23625
0.840792            -441.155              195884

#        20         1      0.85         0   3.13972
0.997595            -459.542              211234

#        20         1      0.85         0   3.04878
0.945525            -453.876              206495

#        20         1      0.85         0   2.96296
0.999805            -459.858              211475

#        20         1      0.85         0   2.88184
0.99974            -459.814              211437

#        20         1      0.85         0   2.80505
0.999694            -459.777              211402

#        20         1      0.85         0   2.73224
0.991454            -458.643              210457

#        20         1      0.85         0   2.66312
0.999569            -459.665              211300

#        20         1      0.85         0    2.5974
0.999655            -459.622              211259

#        20         1      0.85         0   2.53485
0.999484            -459.527              211174

#        20         1      0.85         0   2.47525
0.99939            -459.427              211083

#        20         1      0.85         0   2.41838
0.999361            -459.333              210995

#        20         1      0.85         0   2.36407
0.999281            -459.204              210877

#        20         1      0.85         0   2.31214
0.967625             -455.75              208014

#        20         1      0.85         0   2.26244
0.99906            -458.947              210643

#        20         1      0.85         0   2.21484
0.988008             -457.37              209324

#        20         1      0.85         0    2.1692
0.998719            -458.547              210276

#        20         1      0.85         0    2.1254
0.994121            -457.673              209539

#        20         1      0.85         0   2.08333
0.967434            -454.678              207060

#        20         1      0.85         0    2.0429
0.998211            -457.879              209666

#        20         1      0.85         0   2.00401
0.991998            -456.808              208761

#        20         1      0.85         0   1.96657
0.993123            -456.656              208609

#        20         1      0.85         0    1.9305
0.967811            -453.457              205961

#        20         1      0.85         0   1.89573
0.997164            -456.589              208491

#        20         1      0.85         0    1.8622
0.996853            -456.231              208167

#        20         1      0.85         0   1.82983
0.985495            -454.312              206565

#        20         1      0.85         0   1.79856
0.990715            -454.615              206765

#        20         1      0.85         0   1.76835
0.994775            -454.736              206821

#        20         1      0.85         0   1.73913
0.995323            -454.354              206464

#        20         1      0.85         0   1.71086
0.994947            -453.806              205965

#        20         1      0.85         0    1.6835
0.994474            -453.236              205450

#        20         1      0.85         0     1.657
0.994001            -452.655              204926

#        20         1      0.85         0   1.63132
0.993361            -451.976              204316

#        20         1      0.85         0   1.60643
0.988813            -450.787              203295

#        20         1      0.85         0   1.58228
0.991904            -450.531              203022

#        20         1      0.85         0   1.55885
0.991705            -449.834              202389

#        20         1      0.85         0    1.5361
0.990988            -449.017              201658

