#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.66         0        10
0.996006            -135.533             18399.6

#        20         1      1.66         0   9.13242
0.998969            -135.846             18463.2

#        20         1      1.66         0   8.40336
0.99985            -135.963             18489.5

#        20         1      1.66         0    7.7821
0.998775            -135.833             18463.7

#        20         1      1.66         0   7.24638
0.0994699            -82.3157             6778.58

#        20         1      1.66         0   6.77966
0.999628            -135.937             18484.1

#        20         1      1.66         0   6.36943
0.300051            -82.3413             6782.25

#        20         1      1.66         0   6.00601
0.999807            -135.958             18489.1

#        20         1      1.66         0   5.68182
0.999746            -135.949             18488.1

#        20         1      1.66         0   5.39084
0.999853            -135.965             18490.6

#        20         1      1.66         0   5.12821
0.998768            -135.846             18467.5

#        20         1      1.66         0   4.88998
0.999866             -135.96             18489.2

#        20         1      1.66         0    4.6729
0.999739             -135.94               18484

#        20         1      1.66         0   4.47427
0.999932             -135.96               18488

#        20         1      1.66         0   4.29185
0.999776            -135.923             18479.4

#        20         1      1.66         0   4.12371
0.999828            -135.914             18476.4

#        20         1      1.66         0   3.96825
0.999576            -135.854             18461.8

#        20         1      1.66         0   3.82409
0.999468            -135.817             18453.4

#        20         1      1.66         0   3.69004
0.999292            -135.755               18437

#        20         1      1.66         0   3.56506
0.894038            -127.732             16719.3

#        20         1      1.66         0   3.44828
0.999557            -135.673             18411.4

#        20         1      1.66         0    3.3389
0.99936            -135.563             18384.6

#        20         1      1.66         0   3.23625
0.999136            -135.444               18352

#        20         1      1.66         0   3.13972
0.964452            -132.821             17794.1

#        20         1      1.66         0   3.04878
0.995918            -134.836             18209.3

#        20         1      1.66         0   2.96296
0.998367            -134.944             18219.7

#        20         1      1.66         0   2.88184
0.998545            -134.797             18177.3

#        20         1      1.66         0   2.80505
0.998214            -134.531             18107.3

#        20         1      1.66         0   2.73224
0.997887            -134.272             18039.6

#        20         1      1.66         0   2.66312
0.99756            -133.959             17955.4

#        20         1      1.66         0    2.5974
0.996381            -133.493             17838.8

#        20         1      1.66         0   2.53485
0.996857            -133.218             17757.9

#        20         1      1.66         0   2.47525
0.996106            -132.742               17634

#        20         1      1.66         0   2.41838
0.985616            -131.442             17347.6

#        20         1      1.66         0   2.36407
0.989012            -131.228             17272.7

#        20         1      1.66         0   2.31214
0.994323            -131.166             17223.3

#        20         1      1.66         0   2.26244
0.98724            -129.939             16944.6

#        20         1      1.66         0   2.21484
0.992833             -129.84             16880.8

#        20         1      1.66         0    2.1692
0.992056            -129.114             16692.6

#        20         1      1.66         0    2.1254
0.974751            -126.745               16199

#        20         1      1.66         0   2.08333
0.989752            -127.354             16247.8

#        20         1      1.66         0    2.0429
0.988927            -126.489             16029.2

#        20         1      1.66         0   2.00401
0.987709            -125.431             15765.2

#        20         1      1.66         0   1.96657
0.986574            -124.397             15508.3

#        20         1      1.66         0    1.9305
0.984927            -123.163             15208.9

#        20         1      1.66         0   1.89573
0.983531            -121.947             14912.9

#        20         1      1.66         0    1.8622
0.971503            -119.732             14458.5

#        20         1      1.66         0   1.82983
0.980246            -119.335             14289.6

#        20         1      1.66         0   1.79856
0.978214            -117.817             13935.5

#        20         1      1.66         0   1.76835
0.976389            -116.396             13607.4

#        20         1      1.66         0   1.73913
0.9746            -114.796             13238.6

#        20         1      1.66         0   1.71086
0.970106            -112.803             12809.2

#        20         1      1.66         0    1.6835
0.969577            -111.228             12449.1

#        20         1      1.66         0     1.657
0.957644            -108.485             11919.5

#        20         1      1.66         0   1.63132
0.965033            -107.564               11653

#        20         1      1.66         0   1.60643
0.962185            -105.416             11200.4

#        20         1      1.66         0   1.58228
0.95934            -103.405             10788.8

