#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.16         0        10
0.199892            -655.969              430300

#        20         1      0.16         0   9.13242
0.399836            -655.976              430308

#        20         1      0.16         0   8.40336
0.0999831            -655.973              430305

#        20         1      0.16         0    7.7821
0.999786            -735.947              541628

#        20         1      0.16         0   7.24638
0.999848            -735.961              541645

#        20         1      0.16         0   6.77966
0.999883             -735.96              541646

#        20         1      0.16         0   6.36943
0.999824            -735.958              541641

#        20         1      0.16         0   6.00601
0.999851            -735.958              541642

#        20         1      0.16         0   5.68182
0.1999             -655.96              430288

#        20         1      0.16         0   5.39084
0.999874            -735.963              541649

#        20         1      0.16         0   5.12821
0.2998            -655.943              430268

#        20         1      0.16         0   4.88998
0.99994            -735.976              541666

#        20         1      0.16         0    4.6729
0.999941            -735.975              541666

#        20         1      0.16         0   4.47427
0.0999734            -655.935              430255

#        20         1      0.16         0   4.29185
0.200013            -655.922              430239

#        20         1      0.16         0   4.12371
0.999764            -735.947              541627

#        20         1      0.16         0   3.96825
0.999807            -735.952              541635

#        20         1      0.16         0   3.82409
0.999825            -735.959              541644

#        20         1      0.16         0   3.69004
0.115535            -655.794              430069

#        20         1      0.16         0   3.56506
0.999879            -735.961              541646

#        20         1      0.16         0   3.44828
0.999864            -735.955              541639

#        20         1      0.16         0    3.3389
0.101106            -655.606              429824

#        20         1      0.16         0   3.23625
0.25943            -655.493              429676

#        20         1      0.16         0   3.13972
0.397457            -655.408              429565

#        20         1      0.16         0   3.04878
0.818106            -701.374              493526

#        20         1      0.16         0   2.96296
0.999931            -735.956              541638

#        20         1      0.16         0   2.88184
0.422086            -654.954              428972

#        20         1      0.16         0   2.80505
0.999886            -735.935              541608

#        20         1      0.16         0   2.73224
0.533571            -685.878              472004

#        20         1      0.16         0   2.66312
0.997036            -735.393              540892

#        20         1      0.16         0    2.5974
0.999661            -735.867              541512

#        20         1      0.16         0   2.53485
0.999857            -735.877              541523

#        20         1      0.16         0   2.47525
0.659649            -700.997              493071

#        20         1      0.16         0   2.41838
0.999791            -735.826              541448

#        20         1      0.16         0   2.36407
0.920818            -726.706              528786

#        20         1      0.16         0   2.31214
0.99979            -735.757              541346

#        20         1      0.16         0   2.26244
0.999644            -735.696              541260

#        20         1      0.16         0   2.21484
0.878813            -723.151              523866

#        20         1      0.16         0    2.1692
0.973106            -732.338              536595

#        20         1      0.16         0    2.1254
0.999591            -735.525              541007

#        20         1      0.16         0   2.08333
0.927382            -727.458              529836

#        20         1      0.16         0    2.0429
0.9995            -735.358              540762

#        20         1      0.16         0   2.00401
0.999466            -735.272              540636

