#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.47         0        10
0.994189            -211.108             44637.9

#        20         1      1.47         0   9.13242
0.998714             -211.76             44859.2

#        20         1      1.47         0   8.40336
0.197827             -150.62             22690.9

#        20         1      1.47         0    7.7821
0.999165            -211.846             44890.5

#        20         1      1.47         0   7.24638
0.997668            -211.664             44833.2

#        20         1      1.47         0   6.77966
0.683989            -150.715             22718.6

#        20         1      1.47         0   6.36943
0.998943            -211.839               44888

#        20         1      1.47         0   6.00601
0.999016             -211.83               44891

#        20         1      1.47         0   5.68182
0.181807            -150.682             22708.4

#        20         1      1.47         0   5.39084
0.246895            -150.617             22689.1

#        20         1      1.47         0   5.12821
0.999882            -211.967             44934.1

#        20         1      1.47         0   4.88998
0.9998            -211.954             44929.2

#        20         1      1.47         0    4.6729
0.292933            -150.231             22574.4

#        20         1      1.47         0   4.47427
0.999676            -211.931             44920.9

#        20         1      1.47         0   4.29185
0.236085            -149.831             22453.4

#        20         1      1.47         0   4.12371
0.999852            -211.939               44923

#        20         1      1.47         0   3.96825
0.999459            -211.879               44901

#        20         1      1.47         0   3.82409
0.999679            -211.884             44901.2

#        20         1      1.47         0   3.69004
0.99982            -211.884             44899.3

#        20         1      1.47         0   3.56506
0.999354            -211.799             44867.6

#        20         1      1.47         0   3.44828
0.956564            -207.763             43418.9

#        20         1      1.47         0    3.3389
0.999505            -211.726             44834.5

#        20         1      1.47         0   3.23625
0.999544            -211.673             44811.2

#        20         1      1.47         0   3.13972
0.999427            -211.597             44778.9

#        20         1      1.47         0   3.04878
0.996825            -211.218             44637.1

#        20         1      1.47         0   2.96296
0.999286            -211.382             44688.1

#        20         1      1.47         0   2.88184
0.999238            -211.268             44638.9

#        20         1      1.47         0   2.80505
0.99889            -211.083             44565.2

#        20         1      1.47         0   2.73224
0.998816            -210.911             44490.5

#        20         1      1.47         0   2.66312
0.998537            -210.698             44403.1

#        20         1      1.47         0    2.5974
0.998137            -210.445             44297.1

#        20         1      1.47         0   2.53485
0.977065            -207.924             43406.4

#        20         1      1.47         0   2.47525
0.997834            -209.918             44076.4

#        20         1      1.47         0   2.41838
0.993357            -209.142             43785.1

#        20         1      1.47         0   2.36407
0.997145            -209.213               43781

#        20         1      1.47         0   2.31214
0.979586            -207.121               43038

#        20         1      1.47         0   2.26244
0.996079            -208.332             43419.6

#        20         1      1.47         0   2.21484
0.995576            -207.829             43210.2

#        20         1      1.47         0    2.1692
0.977818            -205.715             42458.8

#        20         1      1.47         0    2.1254
0.992776             -206.53             42688.2

#        20         1      1.47         0   2.08333
0.993903            -206.124             42508.5

#        20         1      1.47         0    2.0429
0.993147             -205.46             42236.3

#        20         1      1.47         0   2.00401
0.992285            -204.692             41925.6

#        20         1      1.47         0   1.96657
0.989878            -203.738             41552.7

#        20         1      1.47         0    1.9305
0.990664            -203.091             41276.7

#        20         1      1.47         0   1.89573
0.98967            -202.185             40912.3

#        20         1      1.47         0    1.8622
0.984664            -200.855               40413

#        20         1      1.47         0   1.82983
0.986651            -200.124             40098.5

#        20         1      1.47         0   1.79856
0.981329            -198.703             39566.3

#        20         1      1.47         0   1.76835
0.985165            -198.041             39264.8

#        20         1      1.47         0   1.73913
0.98362            -196.823             38789.7

#        20         1      1.47         0   1.71086
0.982572            -195.635             38324.1

#        20         1      1.47         0    1.6835
0.969349            -193.188             37480.9

#        20         1      1.47         0     1.657
0.979522            -192.982             37301.6

#        20         1      1.47         0   1.63132
0.975466             -191.24               36660

#        20         1      1.47         0   1.60643
0.976079            -190.014             36175.6

#        20         1      1.47         0   1.58228
0.967357            -187.733             35389.3

#        20         1      1.47         0   1.55885
0.972668            -186.843             34985.7

#        20         1      1.47         0    1.5361
0.965629            -184.656             34229.8

#        20         1      1.47         0     1.514
0.968554            -183.433             33738.4

#        20         1      1.47         0   1.49254
0.966523            -181.607             33074.9

#        20         1      1.47         0   1.47167
0.964358            -179.786             32421.7

#        20         1      1.47         0   1.45138
0.96141            -177.705             31693.1

#        20         1      1.47         0   1.43164
0.95811            -175.618             30965.4

#        20         1      1.47         0   1.41243
0.956979            -173.667             30277.9

#        20         1      1.47         0   1.39373
0.953537            -171.424             29519.8

#        20         1      1.47         0   1.37552
0.95008            -169.093             28737.2

#        20         1      1.47         0   1.35777
0.948809            -167.029             28038.8

#        20         1      1.47         0   1.34048
0.945843            -164.674             27264.2

#        20         1      1.47         0   1.32363
0.942838            -162.242             26477.1

#        20         1      1.47         0   1.30719
0.939928            -159.833             25706.1

#        20         1      1.47         0   1.29116
0.934582            -157.018             24841.7

#        20         1      1.47         0   1.27551
0.933186            -154.658             24095.9

#        20         1      1.47         0   1.26024
0.928314            -151.852             23256.8

#        20         1      1.47         0   1.24533
0.924992            -149.057             22421.5

#        20         1      1.47         0   1.23077
0.922418            -146.443             21648.9

#        20         1      1.47         0   1.21655
0.918555            -143.558             20820.2

#        20         1      1.47         0   1.20265
0.913553            -140.562               19991

#        20         1      1.47         0   1.18906
0.910285            -137.501             19139.5

#        20         1      1.47         0   1.17578
0.905679            -134.382               18308

#        20         1      1.47         0   1.16279
0.900608            -131.148             17462.4

#        20         1      1.47         0   1.15009
0.897363              -128.2               16695

#        20         1      1.47         0   1.13766
0.892693            -124.976               15891

#        20         1      1.47         0   1.12549
0.888259            -121.785             15109.5

#        20         1      1.47         0   1.11359
0.883261            -118.356             14302.3

#        20         1      1.47         0   1.10193
0.878132            -114.952             13519.1

#        20         1      1.47         0   1.09051
0.872872            -111.436             12736.8

#        20         1      1.47         0   1.07933
0.867558            -107.957             11985.7

#        20         1      1.47         0   1.06838
0.861851             -104.18               11198

#        20         1      1.47         0   1.05764
0.85573            -100.501             10456.6

#        20         1      1.47         0   1.04712
0.849635            -96.7743             9741.27

#        20         1      1.47         0   1.03681
0.843498            -92.6721             8976.36

#        20         1      1.47         0   1.02669
0.837348            -88.8929             8302.51

#        20         1      1.47         0   1.01678
0.831092            -85.0728             7654.47

#        20         1      1.47         0   1.00705
0.823449            -80.7489             6957.01

#        20         1      1.47         0  0.997506
0.816641             -76.631              6323.1

#        20         1      1.47         0  0.988142
0.809643            -72.6339             5739.61

#        20         1      1.47         0  0.978953
0.801865            -68.2478             5142.88

#        20         1      1.47         0  0.969932
0.794432            -64.2202             4621.76

#        20         1      1.47         0  0.961076
0.785064             -59.299             4040.95

#        20         1      1.47         0  0.952381
0.776286            -54.6505             3534.18

#        20         1      1.47         0  0.943841
0.766215             -49.713             3040.34

#        20         1      1.47         0  0.935454
0.754293            -44.4876             2588.13

#        20         1      1.47         0  0.927214
0.744327            -39.5043             2205.36

#        20         1      1.47         0  0.919118
0.732002            -34.2598             1851.94

#        20         1      1.47         0  0.911162
0.720847            -29.2743             1552.96

#        20         1      1.47         0  0.903342
0.706689            -23.5828             1293.47

#        20         1      1.47         0  0.895656
0.690854            -17.7884             1099.68

#        20         1      1.47         0  0.888099
0.670599            -11.1023             970.613

#        20         1      1.47         0  0.880669
0.650969            -4.87175             911.558

#        20         1      1.47         0  0.873362
0.631337             1.53529             947.916

#        20         1      1.47         0  0.866176
0.603224             8.86642                1079

#        20         1      1.47         0  0.859107
0.576004             16.2823             1295.75

#        20         1      1.47         0  0.852152
0.54368             23.4726             1631.97

#        20         1      1.47         0  0.845309
0.51837             30.3617              1996.9

#        20         1      1.47         0  0.838574
0.479978             38.3837             2544.76

#        20         1      1.47         0  0.831947
0.457802             44.0124              2979.8

#        20         1      1.47         0  0.825423
0.431532             50.4729             3567.51

#        20         1      1.47         0  0.819001
0.398474             57.3426             4263.53

#        20         1      1.47         0  0.812678
0.369518             63.3671             4922.89

#        20         1      1.47         0  0.806452
0.341566             68.8184              5587.9

#        20         1      1.47         0   0.80032
0.322094             73.3838             6196.19

#        20         1      1.47         0  0.794281
0.304575             78.0087             6845.61

#        20         1      1.47         0  0.788333
0.27896             82.9409             7579.24

#        20         1      1.47         0  0.782473
0.255463             87.6976             8338.54

#        20         1      1.47         0  0.776699
0.246861             90.5664             8821.51

#        20         1      1.47         0   0.77101
0.237492             93.6883             9384.93

#        20         1      1.47         0  0.765404
0.218801             97.7407             10113.6

#        20         1      1.47         0  0.759878
0.212366             100.327             10609.7

#        20         1      1.47         0  0.754432
0.198096             103.582             11245.3

#        20         1      1.47         0  0.749064
0.19099             106.332             11807.7

#        20         1      1.47         0  0.743771
0.182726             108.659             12284.2

#        20         1      1.47         0  0.738552
0.174895             111.389             12873.2

