#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.38         0        10
0.100156            -567.932              322552

#        20         1      0.38         0   9.13242
0.999873            -647.952              419850

#        20         1      0.38         0   8.40336
0.299935            -567.937              322556

#        20         1      0.38         0    7.7821
0.199666            -567.945              322566

#        20         1      0.38         0   7.24638
0.99918            -647.846              419725

#        20         1      0.38         0   6.77966
3.55993e-05            -567.965              322589

#        20         1      0.38         0   6.36943
0.999928             -647.97              419872

#        20         1      0.38         0   6.00601
0.999454            -647.884              419772

#        20         1      0.38         0   5.68182
0.99989            -647.964              419863

#        20         1      0.38         0   5.39084
0.999796            -647.947              419845

#        20         1      0.38         0   5.12821
0.558243            -567.934              322553

#        20         1      0.38         0   4.88998
0.999895            -647.963              419863

#        20         1      0.38         0    4.6729
0.999641            -647.924              419818

#        20         1      0.38         0   4.47427
0.999815            -647.955              419854

#        20         1      0.38         0   4.29185
0.999843            -647.954              419853

#        20         1      0.38         0   4.12371
0.206176            -567.785              322384

#        20         1      0.38         0   3.96825
0.999935            -647.975              419876

#        20         1      0.38         0   3.82409
0.999792            -647.947              419844

#        20         1      0.38         0   3.69004
0.0690137            -567.577              322148

#        20         1      0.38         0   3.56506
0.999739            -647.933              419828

#        20         1      0.38         0   3.44828
0.99965            -647.921              419814

#        20         1      0.38         0    3.3389
0.99972            -647.933              419828

#        20         1      0.38         0   3.23625
0.524729            -580.334              337693

#        20         1      0.38         0   3.13972
0.99983            -647.934              419829

#        20         1      0.38         0   3.04878
0.999716             -647.92              419810

#        20         1      0.38         0   2.96296
0.999712            -647.906              419793

#        20         1      0.38         0   2.88184
0.847298            -625.605              392724

#        20         1      0.38         0   2.80505
0.980675            -644.545              415713

#        20         1      0.38         0   2.73224
0.854804            -630.477              398647

#        20         1      0.38         0   2.66312
0.999792            -647.865              419738

#        20         1      0.38         0    2.5974
0.855541            -631.491              399887

#        20         1      0.38         0   2.53485
0.999876             -647.84              419701

#        20         1      0.38         0   2.47525
0.947202            -640.258              410519

#        20         1      0.38         0   2.41838
0.790795            -625.948              393199

#        20         1      0.38         0   2.36407
0.892932            -634.702              403800

#        20         1      0.38         0   2.31214
0.999612            -647.623              419426

#        20         1      0.38         0   2.26244
0.936619            -639.642              409776

#        20         1      0.38         0   2.21484
0.999577            -647.493              419255

#        20         1      0.38         0    2.1692
0.99946            -647.411              419151

#        20         1      0.38         0    2.1254
0.999416            -647.296              419005

#        20         1      0.38         0   2.08333
0.999404            -647.197              418873

#        20         1      0.38         0    2.0429
0.999169            -647.052              418688

#        20         1      0.38         0   2.00401
0.999082            -646.901              418495

#        20         1      0.38         0   1.96657
0.999136            -646.785              418341

#        20         1      0.38         0    1.9305
0.998914            -646.599              418103

#        20         1      0.38         0   1.89573
0.998809            -646.426              417881

#        20         1      0.38         0    1.8622
0.998621              -646.2              417589

#        20         1      0.38         0   1.82983
0.993818            -645.307              416499

#        20         1      0.38         0   1.79856
0.993379             -645.02              416135

#        20         1      0.38         0   1.76835
0.998115             -645.51              416701

#        20         1      0.38         0   1.73913
0.992038            -644.396              415341

#        20         1      0.38         0   1.71086
0.997782            -644.918              415937

#        20         1      0.38         0    1.6835
0.997505            -644.587              415514

#        20         1      0.38         0     1.657
0.997381            -644.262              415093

#        20         1      0.38         0   1.63132
0.99408             -643.33              413949

#        20         1      0.38         0   1.60643
0.979741            -641.214              411399

#        20         1      0.38         0   1.58228
0.996378            -643.047              413539

#        20         1      0.38         0   1.55885
0.996217            -642.617              412983

#        20         1      0.38         0    1.5361
0.995855            -642.166              412406

#        20         1      0.38         0     1.514
0.99546             -641.62              411710

#        20         1      0.38         0   1.49254
0.995089            -641.075              411012

#        20         1      0.38         0   1.47167
0.994649            -640.482              410252

#        20         1      0.38         0   1.45138
0.985841            -638.692              408091

#        20         1      0.38         0   1.43164
0.993084            -639.148              408569

#        20         1      0.38         0   1.41243
0.993232            -638.634              407900

