#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.45         0        10
0.198922            -157.684             24874.3

#        20         1      1.45         0   9.13242
0.0998749            -157.844             24918.4

#        20         1      1.45         0   8.40336
0.399817            -157.899             24938.4

#        20         1      1.45         0    7.7821
0.998006            -219.711               48297

#        20         1      1.45         0   7.24638
0.20008            -157.929             24944.6

#        20         1      1.45         0   6.77966
0.999383            -219.886             48360.6

#        20         1      1.45         0   6.36943
0.998805            -219.833             48340.6

#        20         1      1.45         0   6.00601
0.999136            -219.867             48353.2

#        20         1      1.45         0   5.68182
0.999843            -219.965             48388.6

#        20         1      1.45         0   5.39084
0.999309            -219.888             48361.5

#        20         1      1.45         0   5.12821
0.208059            -157.757               24890

#        20         1      1.45         0   4.88998
0.999939            -219.977             48393.3

#        20         1      1.45         0    4.6729
0.547268             -164.27             27365.4

#        20         1      1.45         0   4.47427
0.999876            -219.957               48386

#        20         1      1.45         0   4.29185
0.999393            -219.885             48359.6

#        20         1      1.45         0   4.12371
0.627201            -189.654             36972.5

#        20         1      1.45         0   3.96825
0.999636            -219.898             48361.1

#        20         1      1.45         0   3.82409
0.999809            -219.907             48364.7

#        20         1      1.45         0   3.69004
0.999527            -219.851             48341.7

#        20         1      1.45         0   3.56506
0.956538             -214.82             46454.9

#        20         1      1.45         0   3.44828
0.99968            -219.809             48321.4

#        20         1      1.45         0    3.3389
0.999665            -219.762             48300.5

#        20         1      1.45         0   3.23625
0.999476            -219.671             48263.5

#        20         1      1.45         0   3.13972
0.999127            -219.571             48221.5

#        20         1      1.45         0   3.04878
0.93691            -214.126             46197.9

#        20         1      1.45         0   2.96296
0.999025            -219.377             48135.5

#        20         1      1.45         0   2.88184
0.999226            -219.288             48093.2

#        20         1      1.45         0   2.80505
0.999067            -219.147             48031.9

#        20         1      1.45         0   2.73224
0.998954            -218.977             47956.5

#        20         1      1.45         0   2.66312
0.998556            -218.741             47857.5

#        20         1      1.45         0    2.5974
0.998152            -218.493             47749.7

#        20         1      1.45         0   2.53485
0.990922            -217.522             47382.1

#        20         1      1.45         0   2.47525
0.987972            -217.007             47174.8

#        20         1      1.45         0   2.41838
0.997399             -217.65             47384.9

#        20         1      1.45         0   2.36407
0.997144            -217.315             47238.3

#        20         1      1.45         0   2.31214
0.996904            -216.938               47073

#        20         1      1.45         0   2.26244
0.996438            -216.511             46890.9

#        20         1      1.45         0   2.21484
