#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.81         0        10
0.998253            -75.7369             5749.36

#        20         1      1.81         0   9.13242
0.993632            -75.2176             5714.28

#        20         1      1.81         0   8.40336
0.999444            -75.9292             5770.57

#        20         1      1.81         0    7.7821
0.999095            -75.8734             5767.08

#        20         1      1.81         0   7.24638
0.99926             -75.899              5767.8

#        20         1      1.81         0   6.77966
0.998935            -75.8651             5765.48

#        20         1      1.81         0   6.36943
0.999813            -75.9665             5774.63

#        20         1      1.81         0   6.00601
0.999698            -75.9527             5773.42

#        20         1      1.81         0   5.68182
0.999366            -75.9217             5769.71

#        20         1      1.81         0   5.39084
0.999343             -75.912             5769.82

#        20         1      1.81         0   5.12821
0.179229            -27.8736             779.264

#        20         1      1.81         0   4.88998
0.999409            -75.9067             5768.82

#        20         1      1.81         0    4.6729
0.999828            -75.9442             5770.63

#        20         1      1.81         0   4.47427
0.999771             -75.919             5767.47

#        20         1      1.81         0   4.29185
0.999752            -75.8955             5763.74

#        20         1      1.81         0   4.12371
0.999689            -75.8618             5758.36

#        20         1      1.81         0   3.96825
0.999106            -75.7733             5748.06

#        20         1      1.81         0   3.82409
0.999505             -75.758             5743.49

#        20         1      1.81         0   3.69004
0.999373            -75.6768             5732.39

#        20         1      1.81         0   3.56506
0.999484            -75.6054             5719.39

#        20         1      1.81         0   3.44828
0.999333            -75.4934             5702.96

#        20         1      1.81         0    3.3389
0.999024            -75.3457             5682.75

#        20         1      1.81         0   3.23625
0.998782            -75.1696              5656.9

#        20         1      1.81         0   3.13972
0.998586            -74.9799             5628.82

#        20         1      1.81         0   3.04878
0.998232            -74.7439             5594.68

#        20         1      1.81         0   2.96296
0.998031            -74.4988             5558.09

#        20         1      1.81         0   2.88184
0.997861            -74.2474             5519.43

#        20         1      1.81         0   2.80505
0.997047            -73.8362             5462.82

#        20         1      1.81         0   2.73224
0.996898            -73.4852              5409.2

#        20         1      1.81         0   2.66312
0.996232            -73.0388              5346.4

#        20         1      1.81         0    2.5974
0.995575            -72.5443             5275.75

#        20         1      1.81         0   2.53485
0.993528            -71.8566             5184.87

#        20         1      1.81         0   2.47525
0.99393             -71.354             5109.27

#        20         1      1.81         0   2.41838
0.993492            -70.7339              5019.7

#        20         1      1.81         0   2.36407
0.992575             -70.033             4922.24

#        20         1      1.81         0   2.31214
0.991349            -69.1563              4804.9

#        20         1      1.81         0   2.26244
0.990476             -68.364             4695.61

#        20         1      1.81         0   2.21484
0.989042            -67.3436             4560.91

#        20         1      1.81         0    2.1692
0.987741            -66.3466              4430.3

#        20         1      1.81         0    2.1254
0.986461            -65.2973             4293.63

#        20         1      1.81         0   2.08333
0.984577            -64.0559             4138.68

#        20         1      1.81         0    2.0429
0.982871            -62.7334             3973.45

#        20         1      1.81         0   2.00401
0.980119             -61.275             3803.13

#        20         1      1.81         0   1.96657
0.979249            -60.0346             3647.51

#        20         1      1.81         0    1.9305
0.976797            -58.3756             3457.69

#        20         1      1.81         0   1.89573
0.974439            -56.7155             3269.94

#        20         1      1.81         0    1.8622
0.972004            -55.0103              3085.2

#        20         1      1.81         0   1.82983
0.968958            -53.0626             2881.41

#        20         1      1.81         0   1.79856
0.966031            -51.1267             2684.05

#        20         1      1.81         0   1.76835
0.963075            -49.0517             2480.46

#        20         1      1.81         0   1.73913
0.959231            -46.8632             2283.02

#        20         1      1.81         0   1.71086
0.956093            -44.6017             2078.09

#        20         1      1.81         0    1.6835
0.951928            -42.0879             1869.12

#        20         1      1.81         0     1.657
0.947901            -39.5001             1663.94

#        20         1      1.81         0   1.63132
0.943618            -36.9186             1473.54

#        20         1      1.81         0   1.60643
0.939015            -34.1942             1287.21

#        20         1      1.81         0   1.58228
0.933396            -31.1845             1103.32

#        20         1      1.81         0   1.55885
0.928352            -28.1118             926.712

#        20         1      1.81         0    1.5361
0.921691            -24.9208             774.633

#        20         1      1.81         0     1.514
0.916372            -21.7634             633.131

#        20         1      1.81         0   1.49254
0.910324            -18.4392             507.298

#        20         1      1.81         0   1.47167
0.902796            -14.6515             395.397

#        20         1      1.81         0   1.45138
0.896117            -11.1846             313.603

#        20         1      1.81         0   1.43164
0.888667            -7.48224             255.108

#        20         1      1.81         0   1.41243
0.87971            -3.44626             225.064

#        20         1      1.81         0   1.39373
0.871518            0.516987             223.338

#        20         1      1.81         0   1.37552
0.862271             4.64557             260.008

#        20         1      1.81         0   1.35777
0.852751             8.88441             327.001

#        20         1      1.81         0   1.34048
0.841349             13.4201             448.077

#        20         1      1.81         0   1.32363
0.831338             17.8021             594.028

#        20         1      1.81         0   1.30719
0.820852             21.9509             769.698

#        20         1      1.81         0   1.29116
0.808438             26.7385             1015.84

#        20         1      1.81         0   1.27551
0.795369             31.5963             1312.13

#        20         1      1.81         0   1.26024
0.781621             36.5178             1664.21

#        20         1      1.81         0   1.24533
0.765454             41.7814             2095.32

#        20         1      1.81         0   1.23077
0.751814             46.3855              2516.3

#        20         1      1.81         0   1.21655
0.732627              52.028             3093.01

#        20         1      1.81         0   1.20265
0.715231             57.3888             3691.64

#        20         1      1.81         0   1.18906
0.69404             62.8283             4369.77

#        20         1      1.81         0   1.17578
0.675751             67.9319             5041.69

#        20         1      1.81         0   1.16279
0.645959              74.397             5999.49

#        20         1      1.81         0   1.15009
0.610169             81.4682             7138.45

#        20         1      1.81         0   1.13766
0.583613             86.6595             8018.53

#        20         1      1.81         0   1.12549
0.548274             93.0824             9193.37

#        20         1      1.81         0   1.11359
0.51016             99.6141             10436.9

#        20         1      1.81         0   1.10193
0.475124              105.34             11604.3

#        20         1      1.81         0   1.09051
0.444527             110.308             12660.2

#        20         1      1.81         0   1.07933
0.406849             116.065             13927.9

#        20         1      1.81         0   1.06838
0.374755             120.948             15062.1

#        20         1      1.81         0   1.05764
0.341744             125.293             16101.7

#        20         1      1.81         0   1.04712
0.308749             129.958             17251.3

#        20         1      1.81         0   1.03681
0.296155             132.774               17978

#        20         1      1.81         0   1.02669
0.267818             136.481             18949.2

#        20         1      1.81         0   1.01678
0.250878             139.762             19825.4

#        20         1      1.81         0   1.00705
0.237884             142.073             20469.5

#        20         1      1.81         0  0.997506
0.221503             145.104             21322.3

#        20         1      1.81         0  0.988142
0.206477             147.459               21997

#        20         1      1.81         0  0.978953
0.202014             149.574             22615.7

#        20         1      1.81         0  0.969932
0.187209             152.024             23348.5

#        20         1      1.81         0  0.961076
0.180815              154.03             23951.8

#        20         1      1.81         0  0.952381
0.173281             155.897             24529.9

#        20         1      1.81         0  0.943841
