#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.52         0        10
0.999417            -591.847              350296

#        20         1      0.52         0   9.13242
0.999738            -591.916              350377

#        20         1      0.52         0   8.40336
0.20019            -511.968              262114

#        20         1      0.52         0    7.7821
0.999869            -591.956              350419

#        20         1      0.52         0   7.24638
0.399954            -511.945              262091

#        20         1      0.52         0   6.77966
0.99961             -591.91              350369

#        20         1      0.52         0   6.36943
0.999619            -591.915              350374

#        20         1      0.52         0   6.00601
0.999743            -591.937              350398

#        20         1      0.52         0   5.68182
0.499847             -511.94              262087

#        20         1      0.52         0   5.39084
9.49134e-05            -511.934              262080

#        20         1      0.52         0   5.12821
0.999875            -591.964              350428

#        20         1      0.52         0   4.88998
0.999828            -591.952              350415

#        20         1      0.52         0    4.6729
0.999841            -591.957              350420

#        20         1      0.52         0   4.47427
0.999954            -591.978              350444

#        20         1      0.52         0   4.29185
0.999855            -591.959              350423

#        20         1      0.52         0   4.12371
0.100091            -511.652              261791

#        20         1      0.52         0   3.96825
0.434287            -511.531              261667

#        20         1      0.52         0   3.82409
0.390207            -511.422              261556

#        20         1      0.52         0   3.69004
0.999755            -591.948              350409

#        20         1      0.52         0   3.56506
0.10959            -511.089              261218

#        20         1      0.52         0   3.44828
0.99975            -591.935              350397

#        20         1      0.52         0    3.3389
0.994279            -591.024              349454

#        20         1      0.52         0   3.23625
0.999899            -591.954              350416

#        20         1      0.52         0   3.13972
0.949857            -582.778              340305

#        20         1      0.52         0   3.04878
0.895773            -579.547              336751

#        20         1      0.52         0   2.96296
0.999785            -591.911              350366

#        20         1      0.52         0   2.88184
0.999377            -591.838              350288

#        20         1      0.52         0   2.80505
0.955966            -586.901              344852

#        20         1      0.52         0   2.73224
0.999699            -591.846              350290

#        20         1      0.52         0   2.66312
0.99984            -591.848              350290

#        20         1      0.52         0    2.5974
0.999757            -591.794              350228

#        20         1      0.52         0   2.53485
0.946553            -585.267              343059

#        20         1      0.52         0   2.47525
0.999474            -591.677              350093

#        20         1      0.52         0   2.41838
0.999514            -591.631              350038

#        20         1      0.52         0   2.36407
0.970955            -587.284              345271

#        20         1      0.52         0   2.31214
0.99171            -590.423              348704

#        20         1      0.52         0   2.26244
0.999462            -591.428              349797

#        20         1      0.52         0   2.21484
0.999509             -591.35              349702

#        20         1      0.52         0    2.1692
0.999372            -591.224              349555

#        20         1      0.52         0    2.1254
0.992583            -590.297              348532

#        20         1      0.52         0   2.08333
0.998978            -590.935              349217

#        20         1      0.52         0    2.0429
0.99898             -590.81              349069

#        20         1      0.52         0   2.00401
0.998921            -590.638              348865

#        20         1      0.52         0   1.96657
0.964936            -586.463              344305

#        20         1      0.52         0    1.9305
0.998599            -590.239              348396

#        20         1      0.52         0   1.89573
0.998422            -590.006              348123

#        20         1      0.52         0    1.8622
0.998233            -589.746              347818

#        20         1      0.52         0   1.82983
0.99807            -589.491              347516

#        20         1      0.52         0   1.79856
0.997835            -589.199              347174

#        20         1      0.52         0   1.76835
0.997446            -588.866              346785

#        20         1      0.52         0   1.73913
0.977431             -586.18              343854

#        20         1      0.52         0   1.71086
0.997082            -588.188              345988

#        20         1      0.52         0    1.6835
0.974257            -584.894              342403

#        20         1      0.52         0     1.657
0.996587            -587.428              345096

#        20         1      0.52         0   1.63132
0.996189            -586.938              344523

#        20         1      0.52         0   1.60643
0.995944            -586.534              344049

#        20         1      0.52         0   1.58228
0.995583                -586              343425

#        20         1      0.52         0   1.55885
0.995125            -585.467              342804

#        20         1      0.52         0    1.5361
0.994582            -584.922              342170

#        20         1      0.52         0     1.514
0.994398            -584.357              341507

#        20         1      0.52         0   1.49254
0.993902            -583.746              340797

#        20         1      0.52         0   1.47167
0.993325            -583.076              340019

#        20         1      0.52         0   1.45138
0.992857            -582.364              339190

#        20         1      0.52         0   1.43164
0.99226            -581.715              338440

#        20         1      0.52         0   1.41243
0.991882             -580.96              337562

#        20         1      0.52         0   1.39373
0.991156            -580.141              336617

#        20         1      0.52         0   1.37552
0.986914            -578.931              335264

#        20         1      0.52         0   1.35777
0.989934            -578.485              334704

#        20         1      0.52         0   1.34048
0.989301            -577.617              333706

#        20         1      0.52         0   1.32363
0.988625            -576.685              332631

#        20         1      0.52         0   1.30719
0.987868            -575.666              331458

#        20         1      0.52         0   1.29116
0.979574            -573.705              329323

#        20         1      0.52         0   1.27551
0.986439            -573.782              329302

#        20         1      0.52         0   1.26024
0.978039             -571.61              326925

#        20         1      0.52         0   1.24533
0.9848            -571.629              326846

#        20         1      0.52         0   1.23077
0.984002            -570.396              325439

#        20         1      0.52         0   1.21655
0.983025            -569.177              324058

#        20         1      0.52         0   1.20265
0.982116            -567.997              322718

#        20         1      0.52         0   1.18906
0.970554            -565.302              319817

#        20         1      0.52         0   1.17578
0.976141            -564.827              319202

#        20         1      0.52         0   1.16279
0.976697            -563.692              317903

#        20         1      0.52         0   1.15009
0.978161            -562.789              316851

#        20         1      0.52         0   1.13766
0.971433            -560.481              314351

#        20         1      0.52         0   1.12549
0.974535            -559.554              313256

#        20         1      0.52         0   1.11359
0.974605             -558.34              311884

#        20         1      0.52         0   1.10193
0.969801             -556.22              309590

