#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.78         0        10
0.000144319            -407.961              166435

#        20         1      0.78         0   9.13242
0.999529            -487.899              238058

#        20         1      0.78         0   8.40336
0.999837            -487.961              238112

#        20         1      0.78         0    7.7821
0.999727            -487.935              238091

#        20         1      0.78         0   7.24638
0.999922            -487.975              238124

#        20         1      0.78         0   6.77966
0.0912191            -407.944              166421

#        20         1      0.78         0   6.36943
0.999794            -487.952              238104

#        20         1      0.78         0   6.00601
0.999675            -487.929              238085

#        20         1      0.78         0   5.68182
0.999848            -487.963              238114

#        20         1      0.78         0   5.39084
0.999961            -487.981              238131

#        20         1      0.78         0   5.12821
0.999705            -487.937              238092

#        20         1      0.78         0   4.88998
0.999827            -487.961              238111

#        20         1      0.78         0    4.6729
0.999866            -487.963              238114

#        20         1      0.78         0   4.47427
0.999791            -487.947              238101

#        20         1      0.78         0   4.29185
0.282674             -406.99              165645

#        20         1      0.78         0   4.12371
0.421705            -413.447              171450

#        20         1      0.78         0   3.96825
0.999946            -487.974              238124

#        20         1      0.78         0   3.82409
0.9999            -487.966              238116

#        20         1      0.78         0   3.69004
0.999931            -487.967              238117

#        20         1      0.78         0   3.56506
0.999896            -487.953              238106

#        20         1      0.78         0   3.44828
0.999863            -487.949              238100

#        20         1      0.78         0    3.3389
0.999867             -487.94              238091

#        20         1      0.78         0   3.23625
0.974232            -485.187              235638

#        20         1      0.78         0   3.13972
0.852936            -470.697              222731

#        20         1      0.78         0   3.04878
0.999664            -487.874              238030

#        20         1      0.78         0   2.96296
0.999784            -487.868              238023

#        20         1      0.78         0   2.88184
0.999743            -487.832              237989

#        20         1      0.78         0   2.80505
0.97674            -484.736              235236

#        20         1      0.78         0   2.73224
0.999657            -487.759              237918

#        20         1      0.78         0   2.66312
0.990592            -486.415              236721

#        20         1      0.78         0    2.5974
0.999609            -487.656              237817

#        20         1      0.78         0   2.53485
0.999494            -487.587              237750

#        20         1      0.78         0   2.47525
0.999476            -487.513              237678

#        20         1      0.78         0   2.41838
0.999523            -487.429              237594

#        20         1      0.78         0   2.36407
0.977514            -484.772              235240

#        20         1      0.78         0   2.31214
0.993615            -486.212              236555

#        20         1      0.78         0   2.26244
0.999077            -487.044              237222

#        20         1      0.78         0   2.21484
0.999047            -486.902              237085

#        20         1      0.78         0    2.1692
0.989243            -485.498              235834

#        20         1      0.78         0    2.1254
0.998819            -486.562              236752

#        20         1      0.78         0   2.08333
0.998622            -486.357              236556

#        20         1      0.78         0    2.0429
0.992971              -485.4              235692

#        20         1      0.78         0   2.00401
0.995158            -485.501              235761

#        20         1      0.78         0   1.96657
0.985849            -484.064              234476

#        20         1      0.78         0    1.9305
0.991083              -484.4              234746

#        20         1      0.78         0   1.89573
0.997434            -484.956              235202

#        20         1      0.78         0    1.8622
0.997156            -484.581              234838

#        20         1      0.78         0   1.82983
0.996992            -484.254              234520

#        20         1      0.78         0   1.79856
0.996538            -483.818              234103

#        20         1      0.78         0   1.76835
0.983158            -481.778              232289

#        20         1      0.78         0   1.73913
0.995875            -482.909              233226

#        20         1      0.78         0   1.71086
0.995565            -482.453              232786

#        20         1      0.78         0    1.6835
0.994864            -481.863              232223

#        20         1      0.78         0     1.657
0.985065              -480.1              230650

#        20         1      0.78         0   1.63132
0.994101            -480.721              231125

#        20         1      0.78         0   1.60643
0.991511            -479.789              230261

#        20         1      0.78         0   1.58228
0.989817            -478.966              229492

#        20         1      0.78         0   1.55885
0.992423            -478.748              229241

#        20         1      0.78         0    1.5361
0.991868            -477.972              228500

#        20         1      0.78         0     1.514
0.991433            -477.264              227822

#        20         1      0.78         0   1.49254
0.982865            -475.478              226221

#        20         1      0.78         0   1.47167
0.984679            -474.893              225644

#        20         1      0.78         0   1.45138
0.982005            -473.677              224525

#        20         1      0.78         0   1.43164
0.988512            -473.764              224511

#        20         1      0.78         0   1.41243
0.987607            -472.716              223521

#        20         1      0.78         0   1.39373
0.972979             -470.11              221242

#        20         1      0.78         0   1.37552
0.986155             -470.78              221699

#        20         1      0.78         0   1.35777
0.983052            -469.335              220374

#        20         1      0.78         0   1.34048
0.984201            -468.476              219545

#        20         1      0.78         0   1.32363
0.983228            -467.332              218479

#        20         1      0.78         0   1.30719
0.982244            -466.115              217349

#        20         1      0.78         0   1.29116
0.98038            -464.719              216067

#        20         1      0.78         0   1.27551
0.980068            -463.571              214994

#        20         1      0.78         0   1.26024
0.979114            -462.274              213792

#        20         1      0.78         0   1.24533
0.977754            -460.831              212470

#        20         1      0.78         0   1.23077
0.975837            -459.269              211049

#        20         1      0.78         0   1.21655
0.97545            -457.962              209844

#        20         1      0.78         0   1.20265
0.967146            -455.428              207639

#        20         1      0.78         0   1.18906
0.972786            -454.846              207011

#        20         1      0.78         0   1.17578
0.971507            -453.314              205628

#        20         1      0.78         0   1.16279
0.962484            -450.732              203400

#        20         1      0.78         0   1.15009
0.968738            -449.942              202590

#        20         1      0.78         0   1.13766
0.967014            -448.081              200928

#        20         1      0.78         0   1.12549
0.965466            -446.297              199342

#        20         1      0.78         0   1.11359
0.964126            -444.569              197804

#        20         1      0.78         0   1.10193
