#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.07         0        10
0.99969            -371.941              138348

#        20         1      1.07         0   9.13242
0.999875            -371.967              138365

#        20         1      1.07         0   8.40336
0.0999907             -294.75             86880.5

#        20         1      1.07         0    7.7821
0.999713            -371.944              138351

#        20         1      1.07         0   7.24638
0.153449            -294.683             86840.4

#        20         1      1.07         0   6.77966
0.0656272            -294.598             86791.1

#        20         1      1.07         0   6.36943
0.302289            -294.485             86723.8

#        20         1      1.07         0   6.00601
0.99988            -371.967              138365

#        20         1      1.07         0   5.68182
0.999846            -371.963              138363

#        20         1      1.07         0   5.39084
0.192007            -293.748             86291.7

#        20         1      1.07         0   5.12821
0.999911            -371.973              138369

#        20         1      1.07         0   4.88998
0.999728            -371.946              138352

#        20         1      1.07         0    4.6729
0.924459             -364.68              133524

#        20         1      1.07         0   4.47427
0.966859            -368.238              135891

#        20         1      1.07         0   4.29185
0.999929            -371.974              138369

#        20         1      1.07         0   4.12371
0.999822            -371.954              138356

#        20         1      1.07         0   3.96825
0.999896             -371.96              138360

#        20         1      1.07         0   3.82409
0.999762            -371.935              138343

#        20         1      1.07         0   3.69004
0.999793            -371.937              138343

#        20         1      1.07         0   3.56506
0.977253            -369.473              136714

#        20         1      1.07         0   3.44828
0.999713            -371.905              138320

#        20         1      1.07         0    3.3389
0.978426            -369.681              136852

#        20         1      1.07         0   3.23625
0.999834            -371.885              138304

#        20         1      1.07         0   3.13972
0.990783            -370.753              137556

#        20         1      1.07         0   3.04878
0.999788            -371.818              138254

#        20         1      1.07         0   2.96296
0.999736            -371.774              138222

#        20         1      1.07         0   2.88184
0.999485            -371.684              138159

#        20         1      1.07         0   2.80505
0.961282            -367.439              135364

#        20         1      1.07         0   2.73224
0.99962            -371.591              138086

#        20         1      1.07         0   2.66312
0.999297            -371.459              137991

#        20         1      1.07         0    2.5974
0.931168            -364.001              133096

#        20         1      1.07         0   2.53485
0.995239            -370.693              137470

#        20         1      1.07         0   2.47525
0.998999            -371.095              137721

#        20         1      1.07         0   2.41838
0.989599            -369.938              136954

#        20         1      1.07         0   2.36407
0.983183            -369.099              136391

#        20         1      1.07         0   2.31214
0.998677            -370.579              137339

#        20         1      1.07         0   2.26244
0.99848            -370.363              137178

#        20         1      1.07         0   2.21484
0.998336            -370.107              136990

#        20         1      1.07         0    2.1692
0.998081            -369.842              136794

#        20         1      1.07         0    2.1254
0.997731            -369.541              136575

#        20         1      1.07         0   2.08333
0.988596            -368.128              135634

#        20         1      1.07         0    2.0429
0.997228            -368.852              136066

#        20         1      1.07         0   2.00401
0.969689            -365.439              133831

#        20         1      1.07         0   1.96657
0.99641            -368.012              135452

#        20         1      1.07         0    1.9305
0.996127            -367.584              135138

#        20         1      1.07         0   1.89573
0.995684            -367.071              134761

#        20         1      1.07         0    1.8622
0.993357            -366.302              134224

#        20         1      1.07         0   1.82983
0.994405            -365.962              133957

#        20         1      1.07         0   1.79856
0.994077            -365.357              133513

#        20         1      1.07         0   1.76835
0.980362            -363.166              132067

#        20         1      1.07         0   1.73913
0.992867            -364.072              132581

#        20         1      1.07         0   1.71086
0.992178            -363.366              132071

#        20         1      1.07         0    1.6835
0.991702            -362.611              131522

#        20         1      1.07         0     1.657
0.982625             -360.83              130328

#        20         1      1.07         0   1.63132
0.99026            -360.984              130349

#        20         1      1.07         0   1.60643
0.989239            -360.016              129658

#        20         1      1.07         0   1.58228
0.984089            -358.569              128678

#        20         1      1.07         0   1.55885
0.985604            -357.884              128156

#        20         1      1.07         0    1.5361
0.986735            -357.132              127598

#        20         1      1.07         0     1.514
0.985618            -356.066              126843

#        20         1      1.07         0   1.49254
0.98481            -355.001              126086

#        20         1      1.07         0   1.47167
0.9837            -353.786              125228

#        20         1      1.07         0   1.45138
0.980602             -352.39              124271

#        20         1      1.07         0   1.43164
0.981031            -351.269              123473

#        20         1      1.07         0   1.41243
0.980026            -349.983              122567

#        20         1      1.07         0   1.39373
0.978887            -348.625              121620

#        20         1      1.07         0   1.37552
0.977361            -347.193              120633

#        20         1      1.07         0   1.35777
0.976098            -345.805              119673

#        20         1      1.07         0   1.34048
0.97488            -344.304              118640

#        20         1      1.07         0   1.32363
0.973378            -342.782              117602

#        20         1      1.07         0   1.30719
0.969244            -340.756              116257

#        20         1      1.07         0   1.29116
0.970223             -339.51              115380

#        20         1      1.07         0   1.27551
