#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      0.37         0        10
0.998708            -651.727              424782

#        20         1      0.37         0   9.13242
0.998812            -651.777              424836

#        20         1      0.37         0   8.40336
0.0997889            -571.953              327134

#        20         1      0.37         0    7.7821
0.999473            -651.876              424958

#        20         1      0.37         0   7.24638
0.999601            -651.905              424996

#        20         1      0.37         0   6.77966
0.999589            -651.914              425003

#        20         1      0.37         0   6.36943
0.999667             -651.93              425022

#        20         1      0.37         0   6.00601
3.77233e-05            -571.975              327159

#        20         1      0.37         0   5.68182
0.9994            -651.886              424972

#        20         1      0.37         0   5.39084
0.200065            -571.944              327124

#        20         1      0.37         0   5.12821
0.999976            -651.986              425090

#        20         1      0.37         0   4.88998
0.999597            -651.919              425011

#        20         1      0.37         0    4.6729
0.199865            -571.906              327080

#        20         1      0.37         0   4.47427
0.299862            -571.874              327043

#        20         1      0.37         0   4.29185
0.999588            -651.918              425010

#        20         1      0.37         0   4.12371
0.999646            -651.932              425026

#        20         1      0.37         0   3.96825
0.0411915            -571.737              326886

#        20         1      0.37         0   3.82409
0.999951            -651.978              425081

#        20         1      0.37         0   3.69004
0.999956            -651.977              425080

#        20         1      0.37         0   3.56506
0.999526            -651.913              425003

#        20         1      0.37         0   3.44828
0.99987            -651.952              425051

#        20         1      0.37         0    3.3389
0.99977            -651.944              425039

#        20         1      0.37         0   3.23625
0.118362            -571.042              326094

#        20         1      0.37         0   3.13972
0.999899            -651.952              425048

#        20         1      0.37         0   3.04878
0.207319            -570.617              325610

#        20         1      0.37         0   2.96296
0.999919            -651.946              425040

#        20         1      0.37         0   2.88184
0.753058            -626.285              393679

#        20         1      0.37         0   2.80505
0.999946            -651.935              425023

#        20         1      0.37         0   2.73224
0.952424            -646.156              417967

#        20         1      0.37         0   2.66312
0.99975            -651.867              424938

#        20         1      0.37         0    2.5974
0.941856            -643.426              414638

#        20         1      0.37         0   2.53485
0.999838            -651.826              424884

#        20         1      0.37         0   2.47525
0.999645            -651.764              424807

#        20         1      0.37         0   2.41838
0.999596            -651.723              424753

#        20         1      0.37         0   2.36407
0.958838            -646.168              417986

#        20         1      0.37         0   2.31214
0.999579            -651.627              424628

#        20         1      0.37         0   2.26244
0.999528             -651.55              424527

#        20         1      0.37         0   2.21484
0.999626            -651.508              424471

#        20         1      0.37         0    2.1692
0.998569            -651.226              424123

#        20         1      0.37         0    2.1254
0.968634            -646.921              418886

#        20         1      0.37         0   2.08333
0.999326             -651.19              424060

#        20         1      0.37         0    2.0429
0.99919            -651.066              423899

#        20         1      0.37         0   2.00401
0.999211             -650.94              423734

#        20         1      0.37         0   1.96657
0.999073            -650.805              423559

#        20         1      0.37         0    1.9305
0.987976            -649.314              421738

#        20         1      0.37         0   1.89573
0.998053             -650.28              422891

#        20         1      0.37         0    1.8622
0.998703            -650.231              422815

#        20         1      0.37         0   1.82983
0.993305            -649.327              421709

#        20         1      0.37         0   1.79856
0.976582            -647.183              419104

#        20         1      0.37         0   1.76835
0.998223            -649.549              421931

#        20         1      0.37         0   1.73913
0.998016            -649.261              421559

#        20         1      0.37         0   1.71086
0.989789            -648.022              420044

#        20         1      0.37         0    1.6835
0.984805            -646.668              418386

#        20         1      0.37         0     1.657
0.997201            -648.263              420268

#        20         1      0.37         0   1.63132
0.997082            -647.916              419816

#        20         1      0.37         0   1.60643
0.966876            -644.038              415143

#        20         1      0.37         0   1.58228
0.996427            -647.112              418782

#        20         1      0.37         0   1.55885
0.996205             -646.68              418223

#        20         1      0.37         0    1.5361
0.995886            -646.208              417615

#        20         1      0.37         0     1.514
0.995595            -645.754              417030

#        20         1      0.37         0   1.49254
0.995228            -645.189              416301

#        20         1      0.37         0   1.47167
0.97845            -642.624              413204

#        20         1      0.37         0   1.45138
0.994377            -644.064              414856

#        20         1      0.37         0   1.43164
0.983347            -642.107              412476

#        20         1      0.37         0   1.41243
0.993394            -642.788              413221

#        20         1      0.37         0   1.39373
0.992895             -642.07              412302

#        20         1      0.37         0   1.37552
0.99245             -641.37              411405

#        20         1      0.37         0   1.35777
0.991324            -640.566              410387

#        20         1      0.37         0   1.34048
0.991436            -639.919              409551

#        20         1      0.37         0   1.32363
0.990934            -639.133              408547

#        20         1      0.37         0   1.30719
0.990111            -638.244              407421

#        20         1      0.37         0   1.29116
0.98969            -637.402              406344

#        20         1      0.37         0   1.27551
0.989106            -636.531              405237

#        20         1      0.37         0   1.26024
0.988204            -635.547              403994

#        20         1      0.37         0   1.24533
0.987155            -634.424              402581

#        20         1      0.37         0   1.23077
0.986976            -633.593              401516

#        20         1      0.37         0   1.21655
0.986122            -632.532              400181

#        20         1      0.37         0   1.20265
0.985448            -631.461              398831

#        20         1      0.37         0   1.18906
0.984493            -630.278              397347

#        20         1      0.37         0   1.17578
0.983742            -629.146              395923

#        20         1      0.37         0   1.16279
0.982783             -627.97              394452

#        20         1      0.37         0   1.15009
0.981979             -626.78              392964

#        20         1      0.37         0   1.13766
0.980947             -625.41              391256

#        20         1      0.37         0   1.12549
0.980139            -624.148              389678

#        20         1      0.37         0   1.11359
0.978951            -622.719              387909

#        20         1      0.37         0   1.10193
0.978099            -621.403              386273

#        20         1      0.37         0   1.09051
0.977067            -620.024              384564

#        20         1      0.37         0   1.07933
0.97581            -618.411              382577

#        20         1      0.37         0   1.06838
0.974788            -616.934              380758

#        20         1      0.37         0   1.05764
0.973658            -615.403              378881

#        20         1      0.37         0   1.04712
0.972253            -613.836              376964

#        20         1      0.37         0   1.03681
0.971197            -612.214              374979

#        20         1      0.37         0   1.02669
0.967745            -610.171              372525

#        20         1      0.37         0   1.01678
0.968674            -608.804              370832

#        20         1      0.37         0   1.00705
0.967328            -607.095              368760

#        20         1      0.37         0  0.997506
0.965854            -605.143              366404

#        20         1      0.37         0  0.988142
0.96447            -603.353              364249

#        20         1      0.37         0  0.978953
0.963213            -601.518              362045

#        20         1      0.37         0  0.969932
0.961202            -599.478              359618

#        20         1      0.37         0  0.961076
0.960286            -597.599              357362

#        20         1      0.37         0  0.952381
0.95867            -595.565              354945

#        20         1      0.37         0  0.943841
0.953046            -593.047              352034

#        20         1      0.37         0  0.935454
0.955294            -591.299              349905

#        20         1      0.37         0  0.927214
0.95377             -589.15              347377

#        20         1      0.37         0  0.919118
0.950898            -586.739              344570

#        20         1      0.37         0  0.911162
0.949485             -584.59              342060

#        20         1      0.37         0  0.903342
0.946114            -582.022              339108

#        20         1      0.37         0  0.895656
0.94505            -579.807              336524

#        20         1      0.37         0  0.888099
0.944649            -577.599              333960

