#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      2.09         0        10
3.92975e-07          0.00431328            0.957429

#        20         1      2.09         0   9.13242
1.27287e-06          0.00521881             1.32778

#        20         1      2.09         0   8.40336
6.392e-07          0.00427308             1.07741

#        20         1      2.09         0    7.7821
7.5395e-07          0.00466833             1.06824

#        20         1      2.09         0   7.24638
1.3922e-06          0.00487755             1.06544

#        20         1      2.09         0   6.77966
3.26717e-06          0.00601207             1.21085

#        20         1      2.09         0   6.36943
5.06122e-06          0.00708195             1.04046

#        20         1      2.09         0   6.00601
8.43035e-06           0.0113167             1.31993

#        20         1      2.09         0   5.68182
1.61111e-05           0.0176706             1.16731

#        20         1      2.09         0   5.39084
2.56001e-05           0.0248718             1.29452

#        20         1      2.09         0   5.12821
4.77794e-05           0.0437206              1.1963

#        20         1      2.09         0   4.88998
7.93932e-05           0.0709638             1.28338

#        20         1      2.09         0    4.6729
0.000121787            0.103793             1.19242

#        20         1      2.09         0   4.47427
0.000173651            0.154131             1.49073

#        20         1      2.09         0   4.29185
0.000248044            0.220153             1.81116

#        20         1      2.09         0   4.12371
0.000350753            0.312146             1.92074

#        20         1      2.09         0   3.96825
0.000482676            0.442724             2.31219

#        20         1      2.09         0   3.82409
0.000635753            0.594572             2.58061

#        20         1      2.09         0   3.69004
0.000819867            0.796919             3.44736

#        20         1      2.09         0   3.56506
0.00102884             1.03768             4.59425

#        20         1      2.09         0   3.44828
0.0012661             1.33454             5.74097

#        20         1      2.09         0    3.3389
0.00153198             1.69362             7.74691

#        20         1      2.09         0   3.23625
0.0018             2.10185             10.0306

#        20         1      2.09         0   3.13972
0.00209888             2.58755             13.6384

#        20         1      2.09         0   3.04878
0.00241595              3.1671             18.3639

#        20         1      2.09         0   2.96296
0.00273104              3.8129             24.0142

#        20         1      2.09         0   2.88184
0.00309759             4.57557             31.9358

#        20         1      2.09         0   2.80505
0.0034903             5.45504             42.8794

#        20         1      2.09         0   2.73224
0.00386531             6.40123             56.6236

#        20         1      2.09         0   2.66312
0.00426711             7.45884             73.3622

#        20         1      2.09         0    2.5974
0.00471358             8.63515             95.1467

#        20         1      2.09         0   2.53485
0.00514508             9.94005             122.332

#        20         1      2.09         0   2.47525
0.00562949             11.3645              155.67

#        20         1      2.09         0   2.41838
0.00617058               12.97             199.077

#        20         1      2.09         0   2.36407
0.00669558             14.6158             247.692

#        20         1      2.09         0   2.31214
0.00726421             16.4724             309.447

#        20         1      2.09         0   2.26244
0.00787753             18.4361             383.057

#        20         1      2.09         0   2.21484
0.00854999              20.569             471.156

#        20         1      2.09         0    2.1692
0.0091795             22.7747             571.369

#        20         1      2.09         0    2.1254
0.00992224             25.1519             691.014

#        20         1      2.09         0   2.08333
0.0107308             27.7004             831.403

#        20         1      2.09         0    2.0429
0.0115366              30.355             991.011

#        20         1      2.09         0   2.00401
0.0123905             33.1371             1173.08

#        20         1      2.09         0   1.96657
0.0133156             36.0556             1382.45

#        20         1      2.09         0    1.9305
0.0142721             39.1131             1618.11

#        20         1      2.09         0   1.89573
0.0152593             42.2081             1876.67

#        20         1      2.09         0    1.8622
0.0162594             45.5082             2172.72

#        20         1      2.09         0   1.82983
0.017509             48.9676             2506.23

#        20         1      2.09         0   1.79856
0.0186234             52.3369             2854.46

#        20         1      2.09         0   1.76835
0.0198016             55.7903             3232.88

#        20         1      2.09         0   1.73913
0.0211471             59.5211              3670.1

#        20         1      2.09         0   1.71086
0.0224311             63.1547             4122.32

#        20         1      2.09         0    1.6835
0.023645             66.7927             4599.19

#        20         1      2.09         0     1.657
0.0253158             70.7661             5153.15

#        20         1      2.09         0   1.63132
0.0265837             74.2823              5668.1

#        20         1      2.09         0   1.60643
0.0281042             78.1719             6264.45

#        20         1      2.09         0   1.58228
0.029591             81.8408             6856.69

#        20         1      2.09         0   1.55885
