#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      2.11         0        10
1.2623e-06          0.00442931             1.08636

#        20         1      2.11         0   9.13242
1.03947e-06          0.00431842             1.02448

#        20         1      2.11         0   8.40336
4.1655e-07          0.00433643             1.12915

#        20         1      2.11         0    7.7821
9.9455e-07          0.00459723             1.14271

#        20         1      2.11         0   7.24638
1.54405e-06          0.00504709             1.08538

#        20         1      2.11         0   6.77966
1.88767e-06          0.00603093              1.1247

#        20         1      2.11         0   6.36943
4.61715e-06          0.00737002             1.11453

#        20         1      2.11         0   6.00601
7.02323e-06           0.0101527             1.16765

#        20         1      2.11         0   5.68182
1.23248e-05           0.0147126              1.0306

#        20         1      2.11         0   5.39084
2.46437e-05           0.0248086             1.17449

#        20         1      2.11         0   5.12821
4.00543e-05           0.0377159             1.21981

#        20         1      2.11         0   4.88998
6.87538e-05           0.0629143             1.22884

#        20         1      2.11         0    4.6729
0.00010266            0.092407             1.38535

#        20         1      2.11         0   4.47427
0.000157912             0.14131             1.51332

#        20         1      2.11         0   4.29185
0.000230942            0.206063             1.56048

#        20         1      2.11         0   4.12371
0.000325982            0.291527             1.67699

#        20         1      2.11         0   3.96825
0.000447713            0.411474             2.06952

#        20         1      2.11         0   3.82409
0.000590261            0.553902             2.50067

#        20         1      2.11         0   3.69004
0.000762839            0.737825             3.03265

#        20         1      2.11         0   3.56506
0.000962451            0.972262             4.13559

#        20         1      2.11         0   3.44828
0.00118387             1.24014             5.30818

#        20         1      2.11         0    3.3389
0.00143037             1.57505             7.10488

#        20         1      2.11         0   3.23625
0.00170357             1.98433             9.40497

#        20         1      2.11         0   3.13972
0.00200083             2.46089             12.6236

#        20         1      2.11         0   3.04878
0.00231686             3.00342             16.7264

#        20         1      2.11         0   2.96296
0.00262804             3.62812             22.1631

#        20         1      2.11         0   2.88184
0.00295059             4.31994             29.6163

#        20         1      2.11         0   2.80505
0.00330693             5.14284              39.171

#        20         1      2.11         0   2.73224
0.00367821             6.03756             51.1408

#        20         1      2.11         0   2.66312
0.00406465             7.07281             67.2521

#        20         1      2.11         0    2.5974
0.00447121             8.18953             86.6692

#        20         1      2.11         0   2.53485
0.00491552             9.45364             111.987

#        20         1      2.11         0   2.47525
0.00538084              10.818             142.781

#        20         1      2.11         0   2.41838
0.00587936             12.3029             180.462

#        20         1      2.11         0   2.36407
0.0063593             13.9418             227.059

#        20         1      2.11         0   2.31214
0.00688149             15.6519             281.647

#        20         1      2.11         0   2.26244
0.00747953             17.5436             348.998

#        20         1      2.11         0   2.21484
0.00804793             19.5767             429.131

#        20         1      2.11         0    2.1692
0.00874077             21.7777             525.238

#        20         1      2.11         0    2.1254
0.00939371             24.0304               633.1

#        20         1      2.11         0   2.08333
0.0100881             26.4572             761.339

#        20         1      2.11         0    2.0429
0.0108965             29.0704             912.588

#        20         1      2.11         0   2.00401
0.0116322             31.6692             1076.18

#        20         1      2.11         0   1.96657
0.0125096             34.5861             1275.12

#        20         1      2.11         0    1.9305
0.0133619             37.4688             1489.55

#        20         1      2.11         0   1.89573
0.0143039             40.5239             1735.35

#        20         1      2.11         0    1.8622
0.0151387             43.6589             2005.35

#        20         1      2.11         0   1.82983
0.0162036              46.965             2311.03

#        20         1      2.11         0   1.79856
0.0173067              50.261             2637.25

#        20         1      2.11         0   1.76835
0.0183133             53.6862             2999.91

#        20         1      2.11         0   1.73913
0.0195587             57.1089             3385.03

#        20         1      2.11         0   1.71086
0.0206742             60.7559             3820.11

#        20         1      2.11         0    1.6835
0.0216375             64.2581             4264.16

#        20         1      2.11         0     1.657
0.0230646             68.0169              4767.8

#        20         1      2.11         0   1.63132
0.0243061             71.6194             5275.12

#        20         1      2.11         0   1.60643
0.0254959             75.3305             5824.64

#        20         1      2.11         0   1.58228
0.0271231             79.0239             6399.88

#        20         1      2.11         0   1.55885
0.0282515             82.7887             7014.26

#        20         1      2.11         0    1.5361
0.0296124             86.4985             7647.64

#        20         1      2.11         0     1.514
0.0310706             90.2506             8313.33

#        20         1      2.11         0   1.49254
