#    N    J    D    H   B
#     <|m|>       <E>    <E^2>

#        20         1      1.91         0        10
7.40788e-05           0.0144482             1.00729

#        20         1      1.91         0   9.13242
0.000292342           0.0371853             1.61577

#        20         1      1.91         0   8.40336
0.000203016            0.022449              1.2311

#        20         1      1.91         0    7.7821
3.39166e-05           0.0113812             1.13978

#        20         1      1.91         0   7.24638
0.000116764           0.0180731              1.3308

#        20         1      1.91         0   6.77966
3.38173e-05           0.0135382             1.09279

#        20         1      1.91         0   6.36943
5.76968e-05           0.0197364             1.02501

#        20         1      1.91         0   6.00601
0.000316111           0.0415935             1.42505

#        20         1      1.91         0   5.68182
5.21967e-05           0.0398829             1.06163

#        20         1      1.91         0   5.39084
0.000125597           0.0643293             1.17342

#        20         1      1.91         0   5.12821
0.000115694            0.092823            0.937141

#        20         1      1.91         0   4.88998
0.000189481            0.145438              1.3915

#        20         1      1.91         0    4.6729
0.00027844            0.220066             1.52689

#        20         1      1.91         0   4.47427
0.000404022            0.320513              1.5641

#        20         1      1.91         0   4.29185
0.998986            -35.8125             1287.55

#        20         1      1.91         0   4.12371
0.998549            -35.7387             1283.99

#        20         1      1.91         0   3.96825
0.000960024            0.852315             3.21439

#        20         1      1.91         0   3.82409
0.0013437             1.15335             4.92972

#        20         1      1.91         0   3.69004
0.00154327              1.4932             6.10685

#        20         1      1.91         0   3.56506
0.00184535             1.89767             8.29911

#        20         1      1.91         0   3.44828
0.00221311               2.413             11.6532

#        20         1      1.91         0    3.3389
0.998461            -35.1031             1237.88

#        20         1      1.91         0   3.23625
0.00304988             3.73354             22.7557

#        20         1      1.91         0   3.13972
0.998131             -34.663             1206.97

#        20         1      1.91         0   3.04878
0.00404047             5.49443             42.7711

#        20         1      1.91         0   2.96296
0.00459576             6.59712             58.6157

#        20         1      1.91         0   2.88184
0.996168            -33.5859             1139.19

#        20         1      1.91         0   2.80505
0.995942            -33.1992             1112.48

#        20         1      1.91         0   2.73224
0.00679235             10.8755             142.961

#        20         1      1.91         0   2.66312
0.993767            -32.0581             1045.45

#        20         1      1.91         0    2.5974
0.993791            -31.5184             1007.75

#        20         1      1.91         0   2.53485
0.904042            -26.5559             908.373

#        20         1      1.91         0   2.47525
0.991532            -30.0153             921.295

#        20         1      1.91         0   2.41838
0.990748            -29.2025             872.439

#        20         1      1.91         0   2.36407
0.989037             -28.232             821.705

#        20         1      1.91         0   2.31214
